Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57365.raw
Q9H5X1	CIA2A_HUMAN	CIAO2A	Cytosolic iron-sulfur assembly component 2A	3	3	503014
Q9H5Z1	DHX35_HUMAN	DHX35	Probable ATP-dependent RNA helicase DHX35	2	2	694816
Q9H633	RPP21_HUMAN	RPP21	Ribonuclease P protein subunit p21	2	2	129756
Q9H6D7	HAUS4_HUMAN	HAUS4	HAUS augmin-like complex subunit 4	7	7	500943
Q9H6E4	CC134_HUMAN	CCDC134	Coiled-coil domain-containing protein 134	2	2	696762
Q9H6E5	STPAP_HUMAN	TUT1	Speckle targeted PIP5K1A-regulated poly(A) polymerase	5	5	1.77231e+06
Q9H6F5	CCD86_HUMAN	CCDC86	Coiled-coil domain-containing protein 86	12	12	1.97218e+06
Q9H6H4	REEP4_HUMAN	REEP4	Receptor expression-enhancing protein 4	3	3	602916
Q9H6Q4	CIAO3_HUMAN	CIAO3	Cytosolic iron-sulfur assembly component 3	4	4	163922
Q9H6R0	DHX33_HUMAN	DHX33	ATP-dependent RNA helicase DHX33	8	8	1.1287e+06
Q9H6R4	NOL6_HUMAN	NOL6	Nucleolar protein 6	15	15	3.22182e+06
Q9H6R6	ZDHC6_HUMAN	ZDHHC6	Palmitoyltransferase ZDHHC6	2	2	222835
Q9H6R7	WDCP_HUMAN	WDCP	WD repeat and coiled-coil-containing protein	1	1	174170
Q9H6S0	YTDC2_HUMAN	YTHDC2	3'-5' RNA helicase YTHDC2	10	10	1.17446e+06
Q9H6S1	AZI2_HUMAN	AZI2	5-azacytidine-induced protein 2	3	3	257592
Q9H6S3	ES8L2_HUMAN	EPS8L2	Epidermal growth factor receptor kinase substrate 8-like protein 2	11	11	4.70394e+06
Q9H6T0	ESRP2_HUMAN	ESRP2	Epithelial splicing regulatory protein 2	3	2	17121.4
Q9H6T3	RPAP3_HUMAN	RPAP3	RNA polymerase II-associated protein 3	12	12	335182
Q9H6U6	BCAS3_HUMAN	BCAS3	Breast carcinoma-amplified sequence 3	4	4	170772
Q9H6U8	ALG9_HUMAN	ALG9	Alpha-1,2-mannosyltransferase ALG9	4	4	1.05135e+06
Q9H6V9	LDAH_HUMAN	LDAH	Lipid droplet-associated hydrolase	2	2	230244
Q9H6W3	RIOX1_HUMAN	RIOX1	Ribosomal oxygenase 1	5	5	143521
Q9H6X2	ANTR1_HUMAN	ANTXR1	Anthrax toxin receptor 1	2	2	7.54975e+06
Q9H6Y2	WDR55_HUMAN	WDR55	WD repeat-containing protein 55	4	4	847400
Q9H6Z4	RANB3_HUMAN	RANBP3	Ran-binding protein 3	13	13	1.13199e+06
Q9H773	DCTP1_HUMAN	DCTPP1	dCTP pyrophosphatase 1	5	5	951100
Q9H777	RNZ1_HUMAN	ELAC1	Zinc phosphodiesterase ELAC protein 1	2	2	688665
Q9H788	SH24A_HUMAN	SH2D4A	SH2 domain-containing protein 4A	15	15	692981
Q9H792	PEAK1_HUMAN	PEAK1	Inactive tyrosine-protein kinase PEAK1	2	2	3232.83
Q9H7B2	RPF2_HUMAN	RPF2	Ribosome production factor 2 homolog	4	4	1.78942e+06
Q9H7B4	SMYD3_HUMAN	SMYD3	Histone-lysine N-methyltransferase SMYD3	2	2	198914
Q9H7C9	AAMDC_HUMAN	AAMDC	Mth938 domain-containing protein	4	4	816949
Q9H7D0	DOCK5_HUMAN	DOCK5	Dedicator of cytokinesis protein 5	25	24	8.092e+06
Q9H7D7	WDR26_HUMAN	WDR26	WD repeat-containing protein 26	7	7	1.37667e+06
Q9H7E2	TDRD3_HUMAN	TDRD3	Tudor domain-containing protein 3	12	12	5.04526e+06
Q9H7E9	CH033_HUMAN	C8orf33	UPF0488 protein C8orf33	3	3	276472
Q9H7F0	AT133_HUMAN	ATP13A3	Probable cation-transporting ATPase 13A3	5	5	161328
Q9H7H0	MET17_HUMAN	METTL17	Methyltransferase-like protein 17, mitochondrial	1	1	2.45317e+06
Q9H7N4	SFR19_HUMAN	SCAF1	Splicing factor, arginine/serine-rich 19	9	9	2.11379e+06
Q9H7X7	IFT22_HUMAN	IFT22	Intraflagellar transport protein 22 homolog	2	2	1.00991e+06
Q9H7Z3	NRDE2_HUMAN	NRDE2	Nuclear exosome regulator NRDE2	3	3	203801
Q9H7Z7	PGES2_HUMAN	PTGES2	Prostaglandin E synthase 2	14	14	1.21311e+06
Q9H813	PACC1_HUMAN	PACC1	Proton-activated chloride channel	1	1	6547.36
Q9H814	PHAX_HUMAN	PHAX	Phosphorylated adapter RNA export protein	8	8	1.55333e+06
Q9H832	UBE2Z_HUMAN	UBE2Z	Ubiquitin-conjugating enzyme E2 Z	9	9	1.774e+06
Q9H845	ACAD9_HUMAN	ACAD9	Complex I assembly factor ACAD9, mitochondrial	17	17	2.11879e+06
Q9H857	NT5D2_HUMAN	NT5DC2	5'-nucleotidase domain-containing protein 2	2	2	20845.5
Q9H871	RMD5A_HUMAN	RMND5A	E3 ubiquitin-protein transferase RMND5A	3	3	90675.9
Q9H875	PKRI1_HUMAN	PRKRIP1	PRKR-interacting protein 1	2	2	276270
Q9H8G2	CAAP1_HUMAN	CAAP1	Caspase activity and apoptosis inhibitor 1	4	4	231281
Q9H8H0	NOL11_HUMAN	NOL11	Nucleolar protein 11	19	19	2.89644e+06
Q9H8H2	DDX31_HUMAN	DDX31	Probable ATP-dependent RNA helicase DDX31	12	12	367132
Q9H8H3	MET7A_HUMAN	METTL7A	Methyltransferase-like protein 7A	3	3	113686
Q9H8M5	CNNM2_HUMAN	CNNM2	Metal transporter CNNM2	9	5	7.16477e+06
Q9H8T0	AKTIP_HUMAN	AKTIP	AKT-interacting protein	1	1	5950.82
Q9H8U3	ZFAN3_HUMAN	ZFAND3	AN1-type zinc finger protein 3	1	1	3814.41
Q9H8V3	ECT2_HUMAN	ECT2	Protein ECT2	5	5	344647
Q9H8W4	PKHF2_HUMAN	PLEKHF2	Pleckstrin homology domain-containing family F member 2	1	1	3813.33
Q9H8Y5	ANKZ1_HUMAN	ANKZF1	Ankyrin repeat and zinc finger domain-containing protein 1	9	9	778012
Q9H8Y8	GORS2_HUMAN	GORASP2	Golgi reassembly-stacking protein 2	6	6	3.38133e+06
Q9H900	ZWILC_HUMAN	ZWILCH	Protein zwilch homolog	7	7	754033
Q9H910	JUPI2_HUMAN	JPT2	Jupiter microtubule associated homolog 2	7	7	1.95974e+06
Q9H920	RN121_HUMAN	RNF121	RING finger protein 121	1	1	751244
Q9H936	GHC1_HUMAN	SLC25A22	Mitochondrial glutamate carrier 1	8	5	3.63484e+06
Q9H944	MED20_HUMAN	MED20	Mediator of RNA polymerase II transcription subunit 20	4	4	1.01796e+06
Q9H967	WDR76_HUMAN	WDR76	WD repeat-containing protein 76	12	12	1.15058e+06
Q9H974	QTRT2_HUMAN	QTRT2	Queuine tRNA-ribosyltransferase accessory subunit 2	4	4	3.01237e+06
Q9H977	WDR54_HUMAN	WDR54	WD repeat-containing protein 54	1	1	109077
Q9H981	ARP8_HUMAN	ACTR8	Actin-related protein 8	7	7	651679
Q9H993	ARMT1_HUMAN	ARMT1	Damage-control phosphatase ARMT1	2	2	3.80476e+06
Q9H999	PANK3_HUMAN	PANK3	Pantothenate kinase 3	1	1	3313.88
Q9H9A5	CNO10_HUMAN	CNOT10	CCR4-NOT transcription complex subunit 10	9	9	3.18512e+06
Q9H9A6	LRC40_HUMAN	LRRC40	Leucine-rich repeat-containing protein 40	12	12	3.15196e+06
Q9H9A7	RMI1_HUMAN	RMI1	RecQ-mediated genome instability protein 1	1	1	78448.6
Q9H9B1	EHMT1_HUMAN	EHMT1	Histone-lysine N-methyltransferase EHMT1	17	17	2.97661e+06
Q9H9B4	SFXN1_HUMAN	SFXN1	Sideroflexin-1	9	9	9.31636e+06
Q9H9C1	SPE39_HUMAN	VIPAS39	Spermatogenesis-defective protein 39 homolog	5	5	149875
Q9H9E3	COG4_HUMAN	COG4	Conserved oligomeric Golgi complex subunit 4	10	10	816608
Q9H9F9	ARP5_HUMAN	ACTR5	Actin-related protein 5	4	4	192531
Q9H9H4	VP37B_HUMAN	VPS37B	Vacuolar protein sorting-associated protein 37B	4	4	46139.5
Q9H9J2	RM44_HUMAN	MRPL44	39S ribosomal protein L44, mitochondrial	7	7	2.56872e+06
Q9H9L3	I20L2_HUMAN	ISG20L2	Interferon-stimulated 20 kDa exonuclease-like 2	4	4	232520
Q9H9L4	KANL2_HUMAN	KANSL2	KAT8 regulatory NSL complex subunit 2	2	2	2300.08
Q9H9P8	L2HDH_HUMAN	L2HGDH	L-2-hydroxyglutarate dehydrogenase, mitochondrial	12	12	735293
Q9H9Q2	CSN7B_HUMAN	COPS7B	COP9 signalosome complex subunit 7b	3	3	116829
Q9H9Q4	NHEJ1_HUMAN	NHEJ1	Non-homologous end-joining factor 1	1	1	4716.25
Q9H9T3	ELP3_HUMAN	ELP3	Elongator complex protein 3	11	11	1.97751e+06
Q9H9Y2	RPF1_HUMAN	RPF1	Ribosome production factor 1	7	7	2.33097e+06
Q9H9Y6	RPA2_HUMAN	POLR1B	DNA-directed RNA polymerase I subunit RPA2	14	14	786679
Q9HA47	UCK1_HUMAN	UCK1	Uridine-cytidine kinase 1	1	1	91991.4
Q9HA64	KT3K_HUMAN	FN3KRP	Ketosamine-3-kinase	4	4	1.19704e+06
Q9HA65	TBC17_HUMAN	TBC1D17	TBC1 domain family member 17	4	4	737431
Q9HA77	SYCM_HUMAN	CARS2	Probable cysteine--tRNA ligase, mitochondrial	10	10	1.80982e+06
Q9HAB8	PPCS_HUMAN	PPCS	Phosphopantothenate--cysteine ligase	6	5	1.26667e+06
Q9HAD4	WDR41_HUMAN	WDR41	WD repeat-containing protein 41	2	2	1.68399e+06
Q9HAF1	EAF6_HUMAN	MEAF6	Chromatin modification-related protein MEAF6	1	1	79872.8
Q9HAN9	NMNA1_HUMAN	NMNAT1	Nicotinamide/nicotinic acid mononucleotide adenylyltransferase 1	1	1	132056
Q9HAS0	NJMU_HUMAN	C17orf75	Protein Njmu-R1	6	6	294679
Q9HAT2	SIAE_HUMAN	SIAE	Sialate O-acetylesterase	4	4	309060
Q9HAU0	PKHA5_HUMAN	PLEKHA5	Pleckstrin homology domain-containing family A member 5	2	2	314113
Q9HAU5	RENT2_HUMAN	UPF2	Regulator of nonsense transcripts 2	9	9	1.24636e+06
Q9HAV0	GBB4_HUMAN	GNB4	Guanine nucleotide-binding protein subunit beta-4	2	2	252118
Q9HAV4	XPO5_HUMAN	XPO5	Exportin-5	23	23	1.89153e+06
Q9HAV7	GRPE1_HUMAN	GRPEL1	GrpE protein homolog 1, mitochondrial	7	7	4.52415e+06
Q9HB07	MYG1_HUMAN	MYG1	MYG1 exonuclease	10	10	3.8243e+06
Q9HB19	PKHA2_HUMAN	PLEKHA2	Pleckstrin homology domain-containing family A member 2	7	7	1.14672e+06
Q9HB21	PKHA1_HUMAN	PLEKHA1	Pleckstrin homology domain-containing family A member 1	3	3	274664
Q9HB40	RISC_HUMAN	SCPEP1	Retinoid-inducible serine carboxypeptidase	4	4	674473
Q9HB71	CYBP_HUMAN	CACYBP	Calcyclin-binding protein	10	10	9.37286e+06
Q9HB90;Q9NQL2	RRAGC_HUMAN;RRAGD_HUMAN	RRAGC;RRAGD	Ras-related GTP-binding protein C	4	0	296469
Q9HBE1	PATZ1_HUMAN	PATZ1	POZ-, AT hook-, and zinc finger-containing protein 1	2	2	1.5506e+06
Q9HBH0	RHOF_HUMAN	RHOF	Rho-related GTP-binding protein RhoF	4	4	1.71228e+06
Q9HBH1	DEFM_HUMAN	PDF	Peptide deformylase, mitochondrial	4	4	5.72049e+06
Q9HBH5	RDH14_HUMAN	RDH14	Retinol dehydrogenase 14	6	6	977405
Q9HBL7	PLRKT_HUMAN	PLGRKT	Plasminogen receptor (KT)	1	1	263332
Q9HBL8	NMRL1_HUMAN	NMRAL1	NmrA-like family domain-containing protein 1	2	2	1.02883e+06
Q9HBM1	SPC25_HUMAN	SPC25	Kinetochore protein Spc25	1	1	3768.46
Q9HBM6	TAF9B_HUMAN	TAF9B	Transcription initiation factor TFIID subunit 9B	2	2	81012.4
Q9HBR0	S38AA_HUMAN	SLC38A10	Putative sodium-coupled neutral amino acid transporter 10	1	1	92550
Q9HC07	TM165_HUMAN	TMEM165	Transmembrane protein 165	3	3	122808
Q9HC21	TPC_HUMAN	SLC25A19	Mitochondrial thiamine pyrophosphate carrier	5	5	663871
Q9HC35	EMAL4_HUMAN	EML4	Echinoderm microtubule-associated protein-like 4	20	20	5.20213e+06
Q9HC36	MRM3_HUMAN	MRM3	rRNA methyltransferase 3, mitochondrial	2	2	200004
Q9HC38	GLOD4_HUMAN	GLOD4	Glyoxalase domain-containing protein 4	11	11	4.42557e+06
Q9HC44	GPBL1_HUMAN	GPBP1L1	Vasculin-like protein 1	1	1	2653.4
Q9HC52	CBX8_HUMAN	CBX8	Chromobox protein homolog 8	10	10	1.04241e+06
Q9HC62	SENP2_HUMAN	SENP2	Sentrin-specific protease 2	2	2	5174.18
Q9HCC0	MCCB_HUMAN	MCCC2	Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial	14	14	5.63524e+06
Q9HCD5	NCOA5_HUMAN	NCOA5	Nuclear receptor coactivator 5	12	12	1.49787e+06
Q9HCD6	TANC2_HUMAN	TANC2	Protein TANC2	11	11	1.99435e+06
Q9HCE1	MOV10_HUMAN	MOV10	Helicase MOV-10	23	23	626426
Q9HCE5	MET14_HUMAN	METTL14	N6-adenosine-methyltransferase non-catalytic subunit	2	2	311656
Q9HCE7	SMUF1_HUMAN	SMURF1	E3 ubiquitin-protein ligase SMURF1	1	1	182960
Q9HCG8	CWC22_HUMAN	CWC22	Pre-mRNA-splicing factor CWC22 homolog	6	6	3.1605e+06
Q9HCK8	CHD8_HUMAN	CHD8	Chromodomain-helicase-DNA-binding protein 8	19	16	910232
Q9HCN4	GPN1_HUMAN	GPN1	GPN-loop GTPase 1	2	2	587238
Q9HCN8	SDF2L_HUMAN	SDF2L1	Stromal cell-derived factor 2-like protein 1	4	4	2.44508e+06
Q9HCS7	SYF1_HUMAN	XAB2	Pre-mRNA-splicing factor SYF1	16	16	474166
Q9HCU5	PREB_HUMAN	PREB	Prolactin regulatory element-binding protein	4	4	2.23036e+06
Q9HCU8	DPOD4_HUMAN	POLD4	DNA polymerase delta subunit 4	1	1	19881
Q9HCY8	S10AE_HUMAN	S100A14	Protein S100-A14	6	6	739841
Q9HD15	SRA1_HUMAN	SRA1	Steroid receptor RNA activator 1	7	7	468508
Q9HD20	AT131_HUMAN	ATP13A1	Manganese-transporting ATPase 13A1	22	22	1.52046e+06
Q9HD26	GOPC_HUMAN	GOPC	Golgi-associated PDZ and coiled-coil motif-containing protein	6	6	1.88048e+07
Q9HD33	RM47_HUMAN	MRPL47	39S ribosomal protein L47, mitochondrial	5	5	2.9421e+06
Q9HD40	SPCS_HUMAN	SEPSECS	O-phosphoseryl-tRNA(Sec) selenium transferase	2	2	196276
Q9HD42	CHM1A_HUMAN	CHMP1A	Charged multivesicular body protein 1a	3	3	1.28932e+06
Q9HD45	TM9S3_HUMAN	TM9SF3	Transmembrane 9 superfamily member 3	7	7	1.75711e+06
Q9HD47	MOG1_HUMAN	RANGRF	Ran guanine nucleotide release factor	2	2	182727
Q9HDC9	APMAP_HUMAN	APMAP	Adipocyte plasma membrane-associated protein	8	8	3.79941e+06
Q9HWK6	LYSC_PSEAE	prpL	Lysyl endopeptidase	14	14	8.30826e+07
Q9NNW5	WDR6_HUMAN	WDR6	WD repeat-containing protein 6	4	4	2.29383e+06
Q9NNW7	TRXR2_HUMAN	TXNRD2	Thioredoxin reductase 2, mitochondrial	8	8	1.44575e+07
Q9NP58	ABCB6_HUMAN	ABCB6	ATP-binding cassette sub-family B member 6, mitochondrial	5	5	246633
Q9NP61	ARFG3_HUMAN	ARFGAP3	ADP-ribosylation factor GTPase-activating protein 3	4	4	73861.6
Q9NP64	NO40_HUMAN	ZCCHC17	Nucleolar protein of 40 kDa	2	2	136042
Q9NP66	HM20A_HUMAN	HMG20A	High mobility group protein 20A	3	3	448888
Q9NP72	RAB18_HUMAN	RAB18	Ras-related protein Rab-18	8	8	1.34577e+06
Q9NP73	ALG13_HUMAN	ALG13	Putative bifunctional UDP-N-acetylglucosamine transferase and deubiquitinase ALG13	1	1	19479.1
Q9NP74	PALMD_HUMAN	PALMD	Palmdelphin	2	2	21175.4
Q9NP77	SSU72_HUMAN	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	6	6	1.36135e+06
Q9NP79	VTA1_HUMAN	VTA1	Vacuolar protein sorting-associated protein VTA1 homolog	5	5	3.38206e+06
Q9NP80	PLPL8_HUMAN	PNPLA8	Calcium-independent phospholipase A2-gamma	4	4	392711
Q9NP81	SYSM_HUMAN	SARS2	Serine--tRNA ligase, mitochondrial	12	12	551582
Q9NP92	RT30_HUMAN	MRPS30	39S ribosomal protein S30, mitochondrial	6	6	868741
Q9NP97	DLRB1_HUMAN	DYNLRB1	Dynein light chain roadblock-type 1	4	3	2.59411e+06
Q9NPA0	EMC7_HUMAN	EMC7	ER membrane protein complex subunit 7	6	6	1.67377e+06
Q9NPA3	M1IP1_HUMAN	MID1IP1	Mid1-interacting protein 1	4	4	101414
Q9NPA8	ENY2_HUMAN	ENY2	Transcription and mRNA export factor ENY2	1	1	799242
Q9NPD3	EXOS4_HUMAN	EXOSC4	Exosome complex component RRP41	6	6	1.43028e+06
Q9NPD8	UBE2T_HUMAN	UBE2T	Ubiquitin-conjugating enzyme E2 T	6	6	1.09628e+06
Q9NPE2	NGRN_HUMAN	NGRN	Neugrin	6	6	799247
Q9NPE3	NOP10_HUMAN	NOP10	H/ACA ribonucleoprotein complex subunit 3	3	3	346730
Q9NPF0	CD320_HUMAN	CD320	CD320 antigen	3	3	1.86512e+06
Q9NPF4	OSGEP_HUMAN	OSGEP	Probable tRNA N6-adenosine threonylcarbamoyltransferase	7	7	727583
Q9NPF5	DMAP1_HUMAN	DMAP1	DNA methyltransferase 1-associated protein 1	5	5	377948
Q9NPG4	PCD12_HUMAN	PCDH12	Protocadherin-12	2	2	735774
Q9NPH0	PPA6_HUMAN	ACP6	Lysophosphatidic acid phosphatase type 6	2	2	17713.8
Q9NPH3	IL1AP_HUMAN	IL1RAP	Interleukin-1 receptor accessory protein	1	1	567974
Q9NPI1	BRD7_HUMAN	BRD7	Bromodomain-containing protein 7	4	4	70426.1
Q9NPI6	DCP1A_HUMAN	DCP1A	mRNA-decapping enzyme 1A	9	9	755882
Q9NPJ3	ACO13_HUMAN	ACOT13	Acyl-coenzyme A thioesterase 13	3	3	5.26969e+06
Q9NPL8	TIDC1_HUMAN	TIMMDC1	Complex I assembly factor TIMMDC1, mitochondrial	2	2	354048
Q9NPQ8	RIC8A_HUMAN	RIC8A	Synembryn-A	7	6	282718
Q9NPR2	SEM4B_HUMAN	SEMA4B	Semaphorin-4B	2	2	13199.8
Q9NPR9	GP108_HUMAN	GPR108	Protein GPR108	1	1	49071
Q9NQ29	LUC7L_HUMAN	LUC7L	Putative RNA-binding protein Luc7-like 1	5	5	5.62932e+06
Q9NQ34	TMM9B_HUMAN	TMEM9B	Transmembrane protein 9B	2	2	11687.5
Q9NQ48	LZTL1_HUMAN	LZTFL1	Leucine zipper transcription factor-like protein 1	8	8	1.39832e+06
Q9NQ50	RM40_HUMAN	MRPL40	39S ribosomal protein L40, mitochondrial	3	3	420030
Q9NQ55	SSF1_HUMAN	PPAN	Suppressor of SWI4 1 homolog	8	8	3.69821e+06
Q9NQ88	TIGAR_HUMAN	TIGAR	Fructose-2,6-bisphosphatase TIGAR	4	4	2.24494e+06
Q9NQ92	COPRS_HUMAN	COPRS	Coordinator of PRMT5 and differentiation stimulator	1	1	2026.53
Q9NQA3	WASH6_HUMAN	WASH6P	WAS protein family homolog 6	5	1	1.58495e+06
Q9NQC3	RTN4_HUMAN	RTN4	Reticulon-4	6	6	1.33618e+07
Q9NQC7	CYLD_HUMAN	CYLD	Ubiquitin carboxyl-terminal hydrolase CYLD	1	1	1846.22
Q9NQE9	HINT3_HUMAN	HINT3	Histidine triad nucleotide-binding protein 3	4	4	454448
Q9NQG1	MANBL_HUMAN	MANBAL	Protein MANBAL	1	1	731066
Q9NQG5	RPR1B_HUMAN	RPRD1B	Regulation of nuclear pre-mRNA domain-containing protein 1B	8	8	1.85573e+06
Q9NQG6	MID51_HUMAN	MIEF1	Mitochondrial dynamics protein MID51	2	2	22126.6
Q9NQH7	XPP3_HUMAN	XPNPEP3	Xaa-Pro aminopeptidase 3	3	3	57803.9
Q9NQP4	PFD4_HUMAN	PFDN4	Prefoldin subunit 4	3	3	3.52605e+06
Q9NQR4	NIT2_HUMAN	NIT2	Omega-amidase NIT2	11	11	3.86364e+06
Q9NQS1	AVEN_HUMAN	AVEN	Cell death regulator Aven	3	3	5.95123e+06
Q9NQS7	INCE_HUMAN	INCENP	Inner centromere protein	9	9	1.77388e+06
Q9NQT4	EXOS5_HUMAN	EXOSC5	Exosome complex component RRP46	3	3	4.87224e+06
Q9NQT5	EXOS3_HUMAN	EXOSC3	Exosome complex component RRP40	6	6	607417
Q9NQT8	KI13B_HUMAN	KIF13B	Kinesin-like protein KIF13B	6	5	375480
Q9NQW6	ANLN_HUMAN	ANLN	Anillin	10	10	2.59519e+06
Q9NQW7	XPP1_HUMAN	XPNPEP1	Xaa-Pro aminopeptidase 1	16	16	4.37464e+06
Q9NQX3	GEPH_HUMAN	GPHN	Gephyrin	13	13	2.60736e+06
Q9NQZ2	SAS10_HUMAN	UTP3	Something about silencing protein 10	5	5	946631
Q9NR09	BIRC6_HUMAN	BIRC6	Baculoviral IAP repeat-containing protein 6	22	22	659298
Q9NR12	PDLI7_HUMAN	PDLIM7	PDZ and LIM domain protein 7	11	11	1.36814e+06
Q9NR19	ACSA_HUMAN	ACSS2	Acetyl-coenzyme A synthetase, cytoplasmic	8	8	1.15374e+06
Q9NR28	DBLOH_HUMAN	DIABLO	Diablo homolog, mitochondrial	4	4	1.24759e+07
Q9NR30	DDX21_HUMAN	DDX21	Nucleolar RNA helicase 2	34	32	1.45755e+07
Q9NR31	SAR1A_HUMAN	SAR1A	GTP-binding protein SAR1a	5	3	9.15499e+06
Q9NR33	DPOE4_HUMAN	POLE4	DNA polymerase epsilon subunit 4	3	3	1.96699e+06
Q9NR45	SIAS_HUMAN	NANS	Sialic acid synthase	9	9	9.11717e+06
Q9NR46	SHLB2_HUMAN	SH3GLB2	Endophilin-B2	12	11	1.58253e+06
Q9NR50	EI2BG_HUMAN	EIF2B3	Translation initiation factor eIF-2B subunit gamma	11	11	3.86061e+07
Q9NR56	MBNL1_HUMAN	MBNL1	Muscleblind-like protein 1	4	1	9.54868e+06
Q9NR77	PXMP2_HUMAN	PXMP2	Peroxisomal membrane protein 2	1	1	245981
Q9NRA0	SPHK2_HUMAN	SPHK2	Sphingosine kinase 2	1	1	1749.65
Q9NRA2	S17A5_HUMAN	SLC17A5	Sialin	2	2	27432.2
Q9NRA8	4ET_HUMAN	EIF4ENIF1	Eukaryotic translation initiation factor 4E transporter	5	5	241289
Q9NRF8	PYRG2_HUMAN	CTPS2	CTP synthase 2	12	12	4.43014e+06
Q9NRF9	DPOE3_HUMAN	POLE3	DNA polymerase epsilon subunit 3	1	1	2.43906e+07
Q9NRG0	CHRC1_HUMAN	CHRAC1	Chromatin accessibility complex protein 1	2	2	1.5696e+06
Q9NRG4	SMYD2_HUMAN	SMYD2	N-lysine methyltransferase SMYD2	1	1	75237.1
Q9NRG7	D39U1_HUMAN	SDR39U1	Epimerase family protein SDR39U1	2	2	294529
Q9NRG9	AAAS_HUMAN	AAAS	Aladin	8	8	1.17676e+06
Q9NRH2	SNRK_HUMAN	SNRK	SNF-related serine/threonine-protein kinase	1	1	13052
Q9NRK6	ABCBA_HUMAN	ABCB10	ATP-binding cassette sub-family B member 10, mitochondrial	7	7	2.20401e+06
Q9NRL2	BAZ1A_HUMAN	BAZ1A	Bromodomain adjacent to zinc finger domain protein 1A	9	9	258980
Q9NRL3	STRN4_HUMAN	STRN4	Striatin-4	5	5	332278
Q9NRN7	ADPPT_HUMAN	AASDHPPT	L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase	3	3	221804
Q9NRN9	METL5_HUMAN	METTL5	rRNA N6-adenosine-methyltransferase METTL5	2	2	237542
Q9NRP0	OSTC_HUMAN	OSTC	Oligosaccharyltransferase complex subunit OSTC	2	2	1.8042e+06
Q9NRP2	COXM2_HUMAN	CMC2	COX assembly mitochondrial protein 2 homolog	2	2	1.45487e+06
Q9NRR3	C42S2_HUMAN	CDC42SE2	CDC42 small effector protein 2	1	1	133359
Q9NRR4	RNC_HUMAN	DROSHA	Ribonuclease 3	3	3	121618
Q9NRR5	UBQL4_HUMAN	UBQLN4	Ubiquilin-4	9	7	1.37116e+06
Q9NRS6	SNX15_HUMAN	SNX15	Sorting nexin-15	4	4	1.57731e+06
Q9NRV9	HEBP1_HUMAN	HEBP1	Heme-binding protein 1	8	8	2.49432e+06
Q9NRW7	VPS45_HUMAN	VPS45	Vacuolar protein sorting-associated protein 45	10	10	3.0903e+06
Q9NRX1	PNO1_HUMAN	PNO1	RNA-binding protein PNO1	6	6	3.0458e+06
Q9NRX2	RM17_HUMAN	MRPL17	39S ribosomal protein L17, mitochondrial	6	6	2.08194e+06
Q9NRX4	PHP14_HUMAN	PHPT1	14 kDa phosphohistidine phosphatase	3	3	3.2461e+06
Q9NRX5	SERC1_HUMAN	SERINC1	Serine incorporator 1	3	3	3.18187e+06
Q9NRY2	SOSSC_HUMAN	INIP	SOSS complex subunit C	2	2	1.92343e+06
Q9NRY4	RHG35_HUMAN	ARHGAP35	Rho GTPase-activating protein 35	4	4	10782.8
Q9NRY5	F1142_HUMAN	FAM114A2	Protein FAM114A2	10	10	2.89901e+06
Q9NRZ7	PLCC_HUMAN	AGPAT3	1-acyl-sn-glycerol-3-phosphate acyltransferase gamma	1	1	71434.2
Q9NRZ9	HELLS_HUMAN	HELLS	Lymphoid-specific helicase	14	13	5.39364e+07
Q9NS00	C1GLT_HUMAN	C1GALT1	Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1	1	1	4875.99
Q9NS69	TOM22_HUMAN	TOMM22	Mitochondrial import receptor subunit TOM22 homolog	4	4	3.41323e+06
Q9NS73	MBIP1_HUMAN	MBIP	MAP3K12-binding inhibitory protein 1	2	2	234436
Q9NS86	LANC2_HUMAN	LANCL2	LanC-like protein 2	8	8	527432
Q9NS87	KIF15_HUMAN	KIF15	Kinesin-like protein KIF15	5	5	24087.4
Q9NS91	RAD18_HUMAN	RAD18	E3 ubiquitin-protein ligase RAD18	5	5	1.92536e+06
Q9NS93	TM7S3_HUMAN	TM7SF3	Transmembrane 7 superfamily member 3	2	2	7.44237e+07
Q9NSC5	HOME3_HUMAN	HOMER3	Homer protein homolog 3	2	2	100322
Q9NSD9	SYFB_HUMAN	FARSB	Phenylalanine--tRNA ligase beta subunit	18	18	4.52473e+06
Q9NSE4	SYIM_HUMAN	IARS2	Isoleucine--tRNA ligase, mitochondrial	22	22	2.7346e+07
Q9NSI2	F207A_HUMAN	FAM207A	Protein FAM207A	5	5	528254
Q9NSK0	KLC4_HUMAN	KLC4	Kinesin light chain 4	6	6	270307
Q9NSU2	TREX1_HUMAN	TREX1	Three-prime repair exonuclease 1	2	2	1.95804e+06
Q9NSV4	DIAP3_HUMAN	DIAPH3	Protein diaphanous homolog 3	5	5	401626
Q9NT62	ATG3_HUMAN	ATG3	Ubiquitin-like-conjugating enzyme ATG3	4	4	949398
