Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57367.raw
Q99383	HRP1_YEAST	HRP1	Nuclear polyadenylated RNA-binding protein 4	11	11	7.38555e+06
Q99385	VCX1_YEAST	VCX1	Vacuolar calcium ion transporter	2	2	145485
Q99394	TRS33_YEAST	TRS33	Trafficking protein particle complex subunit 33	2	2	6189.66
Q99417	MYCBP_HUMAN	MYCBP	c-Myc-binding protein	4	4	360228
Q99426	TBCB_HUMAN	TBCB	Tubulin-folding cofactor B	10	10	1.19826e+06
Q99436	PSB7_HUMAN	PSMB7	Proteasome subunit beta type-7	7	7	3.32545e+06
Q99439	CNN2_HUMAN	CNN2	Calponin-2	10	9	5.15579e+06
Q99442	SEC62_HUMAN	SEC62	Translocation protein SEC62	6	6	2.15512e+06
Q99447	PCY2_HUMAN	PCYT2	Ethanolamine-phosphate cytidylyltransferase	3	3	366391
Q99459	CDC5L_HUMAN	CDC5L	Cell division cycle 5-like protein	23	23	1.70095e+06
Q99460	PSMD1_HUMAN	PSMD1	26S proteasome non-ATPase regulatory subunit 1	30	30	2.97407e+06
Q99466	NOTC4_HUMAN	NOTCH4	Neurogenic locus notch homolog protein 4	2	2	532580
Q99470	SDF2_HUMAN	SDF2	Stromal cell-derived factor 2	5	5	881147
Q99471	PFD5_HUMAN	PFDN5	Prefoldin subunit 5	5	5	1.37159e+06
Q99496	RING2_HUMAN	RNF2	E3 ubiquitin-protein ligase RING2	1	1	158185
Q99497	PARK7_HUMAN	PARK7	Parkinson disease protein 7	12	12	1.40812e+07
Q99504	EYA3_HUMAN	EYA3	Eyes absent homolog 3	4	4	3388.16
Q99519	NEUR1_HUMAN	NEU1	Sialidase-1	5	5	650571
Q99523	SORT_HUMAN	SORT1	Sortilin	3	3	12204.7
Q99536	VAT1_HUMAN	VAT1	Synaptic vesicle membrane protein VAT-1 homolog	12	12	9.34905e+06
Q99538	LGMN_HUMAN	LGMN	Legumain	2	2	1839.62
Q99541	PLIN2_HUMAN	PLIN2	Perilipin-2	1	1	1480.03
Q99543	DNJC2_HUMAN	DNAJC2	DnaJ homolog subfamily C member 2	12	12	2.97493e+06
Q99547	MPH6_HUMAN	MPHOSPH6	M-phase phosphoprotein 6	2	2	227985
Q99549	MPP8_HUMAN	MPHOSPH8	M-phase phosphoprotein 8	7	7	555864
Q99567	NUP88_HUMAN	NUP88	Nuclear pore complex protein Nup88	16	16	4.28026e+06
Q99570	PI3R4_HUMAN	PIK3R4	Phosphoinositide 3-kinase regulatory subunit 4	13	13	1.81783e+06
Q99575	POP1_HUMAN	POP1	Ribonucleases P/MRP protein subunit POP1	16	16	703763
Q99584	S10AD_HUMAN	S100A13	Protein S100-A13	4	4	6.76456e+06
Q99590	SCAFB_HUMAN	SCAF11	Protein SCAF11	21	21	2.73168e+07
Q99598	TSNAX_HUMAN	TSNAX	Translin-associated protein X	7	7	2.74555e+07
Q99613	EIF3C_HUMAN	EIF3C	Eukaryotic translation initiation factor 3 subunit C	25	1	2.92308e+06
Q99614	TTC1_HUMAN	TTC1	Tetratricopeptide repeat protein 1	9	9	844933
Q99615	DNJC7_HUMAN	DNAJC7	DnaJ homolog subfamily C member 7	19	19	7.59779e+06
Q99618	CDCA3_HUMAN	CDCA3	Cell division cycle-associated protein 3	1	1	1329.44
Q99622	C10_HUMAN	C12orf57	Protein C10	2	2	85253.9
Q99623	PHB2_HUMAN	PHB2	Prohibitin-2	15	15	9.51678e+06
Q99627	CSN8_HUMAN	COPS8	COP9 signalosome complex subunit 8	4	4	443996
Q99633	PRP18_HUMAN	PRPF18	Pre-mRNA-splicing factor 18	1	1	3081.87
Q99643	C560_HUMAN	SDHC	Succinate dehydrogenase cytochrome b560 subunit, mitochondrial	1	1	1.5912e+06
Q99650	OSMR_HUMAN	OSMR	Oncostatin-M-specific receptor subunit beta	2	2	4986.47
Q99653	CHP1_HUMAN	CHP1	Calcineurin B homologous protein 1	3	3	1.58775e+07
Q99661	KIF2C_HUMAN	KIF2C	Kinesin-like protein KIF2C	13	12	1.21795e+06
Q99685	MGLL_HUMAN	MGLL	Monoglyceride lipase	1	1	2003.34
Q99700	ATX2_HUMAN	ATXN2	Ataxin-2	12	12	340107
Q99707	METH_HUMAN	MTR	Methionine synthase	9	9	1.29149e+06
Q99714	HCD2_HUMAN	HSD17B10	3-hydroxyacyl-CoA dehydrogenase type-2	9	9	1.02164e+07
Q99715	COCA1_HUMAN	COL12A1	Collagen alpha-1(XII) chain	14	14	1.00554e+06
Q99717	SMAD5_HUMAN	SMAD5	Mothers against decapentaplegic homolog 5	3	2	239883
Q99720	SGMR1_HUMAN	SIGMAR1	Sigma non-opioid intracellular receptor 1	3	3	1.74536e+06
Q99729	ROAA_HUMAN	HNRNPAB	Heterogeneous nuclear ribonucleoprotein A/B	4	4	2.63809e+06
Q99733	NP1L4_HUMAN	NAP1L4	Nucleosome assembly protein 1-like 4	6	5	1.09769e+07
Q99735	MGST2_HUMAN	MGST2	Microsomal glutathione S-transferase 2	1	1	1.28009e+06
Q99741	CDC6_HUMAN	CDC6	Cell division control protein 6 homolog	1	1	3416.24
Q99747	SNAG_HUMAN	NAPG	Gamma-soluble NSF attachment protein	9	9	905642
Q99755	PI51A_HUMAN	PIP5K1A	Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha	5	2	119059
Q99757	THIOM_HUMAN	TXN2	Thioredoxin, mitochondrial	1	1	408736
Q99759	M3K3_HUMAN	MAP3K3	Mitogen-activated protein kinase kinase kinase 3	2	1	2114.71
Q99766	ATP5S_HUMAN	DMAC2L	ATP synthase subunit s, mitochondrial	2	2	1.98176e+06
Q99797	MIPEP_HUMAN	MIPEP	Mitochondrial intermediate peptidase	8	8	1.89263e+07
Q99798	ACON_HUMAN	ACO2	Aconitate hydratase, mitochondrial	27	27	2.53147e+07
Q99805	TM9S2_HUMAN	TM9SF2	Transmembrane 9 superfamily member 2	7	7	833703
Q99807	COQ7_HUMAN	COQ7	5-demethoxyubiquinone hydroxylase, mitochondrial	4	4	1.71723e+06
Q99808	S29A1_HUMAN	SLC29A1	Equilibrative nucleoside transporter 1	4	4	752496
Q99816	TS101_HUMAN	TSG101	Tumor susceptibility gene 101 protein	11	11	1.80149e+06
Q99828	CIB1_HUMAN	CIB1	Calcium and integrin-binding protein 1	1	1	6969.5
Q99829	CPNE1_HUMAN	CPNE1	Copine-1	10	10	3.74268e+06
Q99832	TCPH_HUMAN	CCT7	T-complex protein 1 subunit eta	20	20	6.91938e+06
Q99836	MYD88_HUMAN	MYD88	Myeloid differentiation primary response protein MyD88	1	1	3588.23
Q99848	EBP2_HUMAN	EBNA1BP2	Probable rRNA-processing protein EBP2	14	14	3.67482e+06
Q99871	HAUS7_HUMAN	HAUS7	HAUS augmin-like complex subunit 7	2	2	3.06346e+06
Q99873	ANM1_HUMAN	PRMT1	Protein arginine N-methyltransferase 1	13	11	4.15427e+06
Q99933	BAG1_HUMAN	BAG1	BAG family molecular chaperone regulator 1	8	8	780576
Q99943	PLCA_HUMAN	AGPAT1	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha	3	3	1.45303e+06
Q99958	FOXC2_HUMAN	FOXC2	Forkhead box protein C2	1	1	3236.43
Q99959	PKP2_HUMAN	PKP2	Plakophilin-2	9	9	159156
Q99961	SH3G1_HUMAN	SH3GL1	Endophilin-A2	12	9	2.09304e+06
Q99962	SH3G2_HUMAN	SH3GL2	Endophilin-A1	6	6	930280
Q99986	VRK1_HUMAN	VRK1	Serine/threonine-protein kinase VRK1	7	7	498501
Q99988	GDF15_HUMAN	GDF15	Growth/differentiation factor 15	3	3	1.52988e+06
Q99996	AKAP9_HUMAN	AKAP9	A-kinase anchor protein 9	9	9	57166.8
Q9BPW8	NIPS1_HUMAN	NIPSNAP1	Protein NipSnap homolog 1	4	4	977813
Q9BPX3	CND3_HUMAN	NCAPG	Condensin complex subunit 3	19	19	893457
Q9BPX5	ARP5L_HUMAN	ARPC5L	Actin-related protein 2/3 complex subunit 5-like protein	8	7	4.45259e+06
Q9BPX6	MICU1_HUMAN	MICU1	Calcium uptake protein 1, mitochondrial	1	1	326273
Q9BPX7	CG025_HUMAN	C7orf25	UPF0415 protein C7orf25	1	1	13808.3
Q9BPY3	F118B_HUMAN	FAM118B	Protein FAM118B	2	2	65856.4
Q9BPZ2	SPI2B_HUMAN	SPIN2B	Spindlin-2B	2	1	2586.47
Q9BPZ7	SIN1_HUMAN	MAPKAP1	Target of rapamycin complex 2 subunit MAPKAP1	1	1	6066.93
Q9BQ04	RBM4B_HUMAN	RBM4B	RNA-binding protein 4B	15	3	1.78868e+06
Q9BQ15	SOSB1_HUMAN	NABP2	SOSS complex subunit B1	2	2	8.05031e+06
Q9BQ39	DDX50_HUMAN	DDX50	ATP-dependent RNA helicase DDX50	8	8	212911
Q9BQ48	RM34_HUMAN	MRPL34	39S ribosomal protein L34, mitochondrial	2	2	474135
Q9BQ52	RNZ2_HUMAN	ELAC2	Zinc phosphodiesterase ELAC protein 2	14	14	452917
Q9BQ61	TRIR_HUMAN	TRIR	Telomerase RNA component interacting RNase	4	4	1.69679e+06
Q9BQ67	GRWD1_HUMAN	GRWD1	Glutamate-rich WD repeat-containing protein 1	8	8	819094
Q9BQ69	MACD1_HUMAN	MACROD1	ADP-ribose glycohydrolase MACROD1	5	5	1.4847e+06
Q9BQ70	TCF25_HUMAN	TCF25	Transcription factor 25	4	4	67159
Q9BQ75	CMS1_HUMAN	CMSS1	Protein CMSS1	5	5	922455
Q9BQ95	ECSIT_HUMAN	ECSIT	Evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial	5	5	287167
Q9BQA1	MEP50_HUMAN	WDR77	Methylosome protein 50	7	7	1.46277e+06
Q9BQB6	VKOR1_HUMAN	VKORC1	Vitamin K epoxide reductase complex subunit 1	1	1	562968
Q9BQC3	DPH2_HUMAN	DPH2	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	2	2	6992.12
Q9BQC6	RT63_HUMAN	MRPL57	Ribosomal protein 63, mitochondrial	1	1	1.00366e+06
Q9BQE3	TBA1C_HUMAN	TUBA1C	Tubulin alpha-1C chain	6	2	9.3289e+07
Q9BQE4	SELS_HUMAN	SELENOS	Selenoprotein S	3	3	243471
Q9BQE5	APOL2_HUMAN	APOL2	Apolipoprotein L2	6	6	969332
Q9BQE9	BCL7B_HUMAN	BCL7B	B-cell CLL/lymphoma 7 protein family member B	4	3	160328
Q9BQG0	MBB1A_HUMAN	MYBBP1A	Myb-binding protein 1A	34	34	6.80667e+06
Q9BQG2	NUD12_HUMAN	NUDT12	Peroxisomal NADH pyrophosphatase NUDT12	1	1	405917
Q9BQI0	AIF1L_HUMAN	AIF1L	Allograft inflammatory factor 1-like	1	1	3582.83
Q9BQI6	SLF1_HUMAN	SLF1	SMC5-SMC6 complex localization factor protein 1	2	2	2316.27
Q9BQL6	FERM1_HUMAN	FERMT1	Fermitin family homolog 1	7	7	488935
Q9BQP7	MGME1_HUMAN	MGME1	Mitochondrial genome maintenance exonuclease 1	10	10	271218
Q9BQS8	FYCO1_HUMAN	FYCO1	FYVE and coiled-coil domain-containing protein 1	4	4	603917
Q9BR61	ACBD6_HUMAN	ACBD6	Acyl-CoA-binding domain-containing protein 6	5	5	1.00159e+06
Q9BR76	COR1B_HUMAN	CORO1B	Coronin-1B	11	10	3.05421e+06
Q9BRA0	LSMD1_HUMAN	NAA38	N-alpha-acetyltransferase 38, NatC auxiliary subunit	1	1	4855.55
Q9BRA2	TXD17_HUMAN	TXNDC17	Thioredoxin domain-containing protein 17	6	6	8.5702e+06
Q9BRD0	BUD13_HUMAN	BUD13	BUD13 homolog	4	4	236995
Q9BRG1	VPS25_HUMAN	VPS25	Vacuolar protein-sorting-associated protein 25	3	3	2.49968e+06
Q9BRJ2	RM45_HUMAN	MRPL45	39S ribosomal protein L45, mitochondrial	9	9	4.12891e+06
Q9BRJ6	CG050_HUMAN	C7orf50	Uncharacterized protein C7orf50	5	5	414279
Q9BRJ7	TIRR_HUMAN	NUDT16L1	Tudor-interacting repair regulator protein	2	2	1.68102e+06
Q9BRK5	CAB45_HUMAN	SDF4	45 kDa calcium-binding protein	6	6	301660
Q9BRL6	SRSF8_HUMAN	SRSF8	Serine/arginine-rich splicing factor 8	1	1	2867.87
Q9BRP1	PDD2L_HUMAN	PDCD2L	Programmed cell death protein 2-like	2	2	61229.1
Q9BRP4	PAAF1_HUMAN	PAAF1	Proteasomal ATPase-associated factor 1	4	4	414075
Q9BRP8	PYM1_HUMAN	PYM1	Partner of Y14 and mago	6	6	1.4769e+06
Q9BRQ0	PYGO2_HUMAN	PYGO2	Pygopus homolog 2	2	2	11638.8
Q9BRQ6	MIC25_HUMAN	CHCHD6	MICOS complex subunit MIC25	3	3	213968
Q9BRQ8	FSP1_HUMAN	AIFM2	Ferroptosis suppressor protein 1	7	7	364240
Q9BRR3	PGAP4_HUMAN	PGAP4	Post-GPI attachment to proteins factor 4	1	1	3.43725e+06
Q9BRR6	ADPGK_HUMAN	ADPGK	ADP-dependent glucokinase	6	6	1.07941e+06
Q9BRR8	GPTC1_HUMAN	GPATCH1	G patch domain-containing protein 1	1	1	1.34508e+06
Q9BRS2	RIOK1_HUMAN	RIOK1	Serine/threonine-protein kinase RIO1	11	10	1.10177e+06
Q9BRT2	UQCC2_HUMAN	UQCC2	Ubiquinol-cytochrome-c reductase complex assembly factor 2	4	4	350581
Q9BRT3	MIEN1_HUMAN	MIEN1	Migration and invasion enhancer 1	3	3	494300
Q9BRT6	LLPH_HUMAN	LLPH	Protein LLP homolog	3	3	1.33243e+06
Q9BRT9	SLD5_HUMAN	GINS4	DNA replication complex GINS protein SLD5	4	4	369548
Q9BRU9	UTP23_HUMAN	UTP23	rRNA-processing protein UTP23 homolog	3	3	140987
Q9BRX2	PELO_HUMAN	PELO	Protein pelota homolog	6	6	658839
Q9BRX5	PSF3_HUMAN	GINS3	DNA replication complex GINS protein PSF3	5	5	530429
Q9BRX8	PXL2A_HUMAN	PRXL2A	Peroxiredoxin-like 2A	3	3	65824.4
Q9BRZ2	TRI56_HUMAN	TRIM56	E3 ubiquitin-protein ligase TRIM56	6	6	260451
Q9BS26	ERP44_HUMAN	ERP44	Endoplasmic reticulum resident protein 44	10	10	1.86045e+06
Q9BS40	LXN_HUMAN	LXN	Latexin	4	4	393360
Q9BSB4	ATGA1_HUMAN	ATG101	Autophagy-related protein 101	1	1	2.05952e+06
Q9BSC4	NOL10_HUMAN	NOL10	Nucleolar protein 10	8	8	1.65797e+06
Q9BSD7	NTPCR_HUMAN	NTPCR	Cancer-related nucleoside-triphosphatase	8	8	455678
Q9BSE5	SPEB_HUMAN	AGMAT	Agmatinase, mitochondrial	5	5	237881
Q9BSF4	TIM29_HUMAN	TIMM29	Mitochondrial import inner membrane translocase subunit Tim29	4	4	3.09956e+06
Q9BSH4	TACO1_HUMAN	TACO1	Translational activator of cytochrome c oxidase 1	5	5	581551
Q9BSH5	HDHD3_HUMAN	HDHD3	Haloacid dehalogenase-like hydrolase domain-containing protein 3	2	2	523476
Q9BSJ2	GCP2_HUMAN	TUBGCP2	Gamma-tubulin complex component 2	15	15	1.98677e+06
Q9BSJ8	ESYT1_HUMAN	ESYT1	Extended synaptotagmin-1	16	16	1.67402e+06
Q9BSL1	UBAC1_HUMAN	UBAC1	Ubiquitin-associated domain-containing protein 1	2	2	1.17117e+06
Q9BSR8	YIPF4_HUMAN	YIPF4	Protein YIPF4	3	3	543033
Q9BSU1	CP070_HUMAN	C16orf70	UPF0183 protein C16orf70	4	4	88790.7
Q9BSV6	SEN34_HUMAN	TSEN34	tRNA-splicing endonuclease subunit Sen34	3	3	1.93382e+06
Q9BSY4	CHCH5_HUMAN	CHCHD5	Coiled-coil-helix-coiled-coil-helix domain-containing protein 5	3	3	1.40562e+06
Q9BT09	CNPY3_HUMAN	CNPY3	Protein canopy homolog 3	7	7	568746
Q9BT17	MTG1_HUMAN	MTG1	Mitochondrial ribosome-associated GTPase 1	8	8	510011
Q9BT22	ALG1_HUMAN	ALG1	Chitobiosyldiphosphodolichol beta-mannosyltransferase	3	3	470373
Q9BT25	HAUS8_HUMAN	HAUS8	HAUS augmin-like complex subunit 8	3	3	371348
Q9BT40	INP5K_HUMAN	INPP5K	Inositol polyphosphate 5-phosphatase K	3	3	7024.87
Q9BT73	PSMG3_HUMAN	PSMG3	Proteasome assembly chaperone 3	4	4	204668
Q9BT78	CSN4_HUMAN	COPS4	COP9 signalosome complex subunit 4	17	17	3.01837e+06
Q9BTA9	WAC_HUMAN	WAC	WW domain-containing adapter protein with coiled-coil	5	5	758195
Q9BTC0	DIDO1_HUMAN	DIDO1	Death-inducer obliterator 1	43	43	2.15589e+07
Q9BTC8	MTA3_HUMAN	MTA3	Metastasis-associated protein MTA3	2	2	184083
Q9BTD8	RBM42_HUMAN	RBM42	RNA-binding protein 42	6	6	345538
Q9BTE1	DCTN5_HUMAN	DCTN5	Dynactin subunit 5	3	3	882653
Q9BTE3	MCMBP_HUMAN	MCMBP	Mini-chromosome maintenance complex-binding protein	22	22	1.5595e+06
Q9BTE6	AASD1_HUMAN	AARSD1	Alanyl-tRNA editing protein Aarsd1	6	6	348078
Q9BTE7	DCNL5_HUMAN	DCUN1D5	DCN1-like protein 5	5	4	625924
Q9BTF0	THUM2_HUMAN	THUMPD2	THUMP domain-containing protein 2	2	2	71215.3
Q9BTM9	URM1_HUMAN	URM1	Ubiquitin-related modifier 1	2	2	588531
Q9BTT0	AN32E_HUMAN	ANP32E	Acidic leucine-rich nuclear phosphoprotein 32 family member E	2	2	4.3047e+06
Q9BTT6	LRRC1_HUMAN	LRRC1	Leucine-rich repeat-containing protein 1	2	2	2147.05
Q9BTU6	P4K2A_HUMAN	PI4K2A	Phosphatidylinositol 4-kinase type 2-alpha	10	10	3.48612e+06
Q9BTV4	TMM43_HUMAN	TMEM43	Transmembrane protein 43	14	14	1.94368e+06
Q9BTW9	TBCD_HUMAN	TBCD	Tubulin-specific chaperone D	21	21	1.41611e+06
Q9BTX1	NDC1_HUMAN	NDC1	Nucleoporin NDC1	8	8	438572
Q9BTX7	TTPAL_HUMAN	TTPAL	Alpha-tocopherol transfer protein-like	1	1	4064.87
Q9BTY2	FUCO2_HUMAN	FUCA2	Plasma alpha-L-fucosidase	3	3	556978
Q9BTY7	HGH1_HUMAN	HGH1	Protein HGH1 homolog	7	7	324552
Q9BTZ2	DHRS4_HUMAN	DHRS4	Dehydrogenase/reductase SDR family member 4	6	2	1.32341e+06
Q9BU02	THTPA_HUMAN	THTPA	Thiamine-triphosphatase	4	4	185475
Q9BU23	LMF2_HUMAN	LMF2	Lipase maturation factor 2	4	4	2.31868e+06
Q9BU61	NDUF3_HUMAN	NDUFAF3	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 3	5	5	1.13605e+06
Q9BU76	MMTA2_HUMAN	MMTAG2	Multiple myeloma tumor-associated protein 2	4	4	381775
Q9BU89	DOHH_HUMAN	DOHH	Deoxyhypusine hydroxylase	6	6	2.29271e+06
Q9BUB5	MKNK1_HUMAN	MKNK1	MAP kinase-interacting serine/threonine-protein kinase 1	2	2	64267.1
Q9BUB7	TMM70_HUMAN	TMEM70	Transmembrane protein 70, mitochondrial	5	5	1.13384e+06
Q9BUE6	ISCA1_HUMAN	ISCA1	Iron-sulfur cluster assembly 1 homolog, mitochondrial	3	3	49614.1
Q9BUF5	TBB6_HUMAN	TUBB6	Tubulin beta-6 chain	13	4	7.42061e+07
Q9BUH6	PAXX_HUMAN	PAXX	Protein PAXX	9	9	1.2794e+06
Q9BUH8	BEGIN_HUMAN	BEGAIN	Brain-enriched guanylate kinase-associated protein	1	1	388221
Q9BUI4	RPC3_HUMAN	POLR3C	DNA-directed RNA polymerase III subunit RPC3	6	6	535289
Q9BUJ2	HNRL1_HUMAN	HNRNPUL1	Heterogeneous nuclear ribonucleoprotein U-like protein 1	15	15	2.96451e+06
Q9BUK0	CHCH7_HUMAN	CHCHD7	Coiled-coil-helix-coiled-coil-helix domain-containing protein 7	1	1	6243.18
Q9BUK6	MSTO1_HUMAN	MSTO1	Protein misato homolog 1	5	5	1.66768e+06
Q9BUL5	PHF23_HUMAN	PHF23	PHD finger protein 23	4	4	1.0368e+06
Q9BUL8	PDC10_HUMAN	PDCD10	Programmed cell death protein 10	6	6	1.54e+06
Q9BUL9	RPP25_HUMAN	RPP25	Ribonuclease P protein subunit p25	8	8	540086
Q9BUN8	DERL1_HUMAN	DERL1	Derlin-1	3	3	1.25607e+06
Q9BUP3	HTAI2_HUMAN	HTATIP2	Oxidoreductase HTATIP2	11	11	1.42395e+06
Q9BUQ8	DDX23_HUMAN	DDX23	Probable ATP-dependent RNA helicase DDX23	28	28	5.98026e+06
Q9BUR4	TCAB1_HUMAN	WRAP53	Telomerase Cajal body protein 1	4	4	35984.3
Q9BUR5	MIC26_HUMAN	APOO	MICOS complex subunit MIC26	3	3	1.13969e+06
Q9BUT1	BDH2_HUMAN	BDH2	3-hydroxybutyrate dehydrogenase type 2	3	1	6.40419e+06
Q9BUT9	MCRI2_HUMAN	MCRIP2	MAPK regulated corepressor interacting protein 2	1	1	1917.66
Q9BUV8	RCAF1_HUMAN	RAB5IF	Respirasome Complex Assembly Factor 1	1	1	596720
Q9BUW7	CI016_HUMAN	C9orf16	UPF0184 protein C9orf16	1	1	92267.5
Q9BUZ4	TRAF4_HUMAN	TRAF4	TNF receptor-associated factor 4	3	3	868168
Q9BV20	MTNA_HUMAN	MRI1	Methylthioribose-1-phosphate isomerase	10	10	405708
Q9BV23	ABHD6_HUMAN	ABHD6	Monoacylglycerol lipase ABHD6	2	2	3992.92
Q9BV38	WDR18_HUMAN	WDR18	WD repeat-containing protein 18	8	8	1.71062e+06
Q9BV40	VAMP8_HUMAN	VAMP8	Vesicle-associated membrane protein 8	3	3	3.6897e+06
Q9BV44	THUM3_HUMAN	THUMPD3	THUMP domain-containing protein 3	12	12	1.27482e+06
Q9BV57	MTND_HUMAN	ADI1	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase	7	7	1.07266e+06
Q9BV68	RN126_HUMAN	RNF126	E3 ubiquitin-protein ligase RNF126	3	3	556032
Q9BV79	MECR_HUMAN	MECR	Enoyl-[acyl-carrier-protein] reductase, mitochondrial	2	2	14094.2
Q9BV81	EMC6_HUMAN	EMC6	ER membrane protein complex subunit 6	3	3	442936
Q9BV86	NTM1A_HUMAN	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1	5	5	993929
Q9BVA0	KTNB1_HUMAN	KATNB1	Katanin p80 WD40 repeat-containing subunit B1	6	6	34435.1
Q9BVC3	DCC1_HUMAN	DSCC1	Sister chromatid cohesion protein DCC1	2	2	3710.92
Q9BVC4	LST8_HUMAN	MLST8	Target of rapamycin complex subunit LST8	6	6	413744
Q9BVC5	ASHWN_HUMAN	C2orf49	Ashwin	6	6	795783
Q9BVC6	TM109_HUMAN	TMEM109	Transmembrane protein 109	5	5	5.64828e+06
Q9BVG8	KIFC3_HUMAN	KIFC3	Kinesin-like protein KIFC3	2	1	757614
Q9BVG9	PTSS2_HUMAN	PTDSS2	Phosphatidylserine synthase 2	3	3	685420
Q9BVI4	NOC4L_HUMAN	NOC4L	Nucleolar complex protein 4 homolog	13	13	2.24715e+06
Q9BVJ6	UT14A_HUMAN	UTP14A	U3 small nucleolar RNA-associated protein 14 homolog A	20	16	2.06872e+06
Q9BVK2	ALG8_HUMAN	ALG8	Probable dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase	3	3	587053
Q9BVK6	TMED9_HUMAN	TMED9	Transmembrane emp24 domain-containing protein 9	4	4	2.13463e+06
Q9BVK8	TM147_HUMAN	TMEM147	Transmembrane protein 147	2	2	88085.4
Q9BVL2	NUP58_HUMAN	NUP58	Nucleoporin p58/p45	2	2	155756
Q9BVL4	SELO_HUMAN	SELENOO	Protein adenylyltransferase SelO, mitochondrial	3	3	56201.1
Q9BVM2	DPCD_HUMAN	DPCD	Protein DPCD	4	4	416587
Q9BVN2	RUSC1_HUMAN	RUSC1	RUN and SH3 domain-containing protein 1	2	2	2972.97
Q9BVP2	GNL3_HUMAN	GNL3	Guanine nucleotide-binding protein-like 3	20	20	1.87249e+06
Q9BVQ7	SPA5L_HUMAN	SPATA5L1	Spermatogenesis-associated protein 5-like protein 1	12	12	474007
Q9BVS4	RIOK2_HUMAN	RIOK2	Serine/threonine-protein kinase RIO2	5	5	62214.6
Q9BVS5	TR61B_HUMAN	TRMT61B	tRNA (adenine(58)-N(1))-methyltransferase, mitochondrial	3	3	61017.6
Q9BVT8	TMUB1_HUMAN	TMUB1	Transmembrane and ubiquitin-like domain-containing protein 1	2	2	748389
Q9BVV7	TIM21_HUMAN	TIMM21	Mitochondrial import inner membrane translocase subunit Tim21	6	6	217199
Q9BW19	KIFC1_HUMAN	KIFC1	Kinesin-like protein KIFC1	2	2	2220.38
Q9BW27	NUP85_HUMAN	NUP85	Nuclear pore complex protein Nup85	10	10	2.30822e+06
Q9BW60	ELOV1_HUMAN	ELOVL1	Elongation of very long chain fatty acids protein 1	2	2	399016
Q9BW61	DDA1_HUMAN	DDA1	DET1- and DDB1-associated protein 1	2	2	173814
Q9BW66	CINP_HUMAN	CINP	Cyclin-dependent kinase 2-interacting protein	1	1	179597
Q9BW71	HIRP3_HUMAN	HIRIP3	HIRA-interacting protein 3	4	4	120401
Q9BW83	IFT27_HUMAN	IFT27	Intraflagellar transport protein 27 homolog	3	3	903818
Q9BW85	YJU2_HUMAN	YJU2	Splicing factor YJU2	4	4	895493
Q9BW91	NUDT9_HUMAN	NUDT9	ADP-ribose pyrophosphatase, mitochondrial	6	6	449048
Q9BW92	SYTM_HUMAN	TARS2	Threonine--tRNA ligase, mitochondrial	10	10	701708
Q9BWD1	THIC_HUMAN	ACAT2	Acetyl-CoA acetyltransferase, cytosolic	6	6	3.83536e+06
Q9BWE0	REPI1_HUMAN	REPIN1	Replication initiator 1	2	2	6383.55
Q9BWF3	RBM4_HUMAN	RBM4	RNA-binding protein 4	3	3	527238
Q9BWG4	SSBP4_HUMAN	SSBP4	Single-stranded DNA-binding protein 4	1	1	2822.1
Q9BWH2	FUND2_HUMAN	FUNDC2	FUN14 domain-containing protein 2	4	4	1.40639e+06
Q9BWH6	RPAP1_HUMAN	RPAP1	RNA polymerase II-associated protein 1	4	4	4018.57
Q9BWJ5	SF3B5_HUMAN	SF3B5	Splicing factor 3B subunit 5	4	4	2.33374e+06
Q9BWM7	SFXN3_HUMAN	SFXN3	Sideroflexin-3	11	11	2.23338e+06
Q9BWN1	PRR14_HUMAN	PRR14	Proline-rich protein 14	2	2	14004.8
Q9BWS9	CHID1_HUMAN	CHID1	Chitinase domain-containing protein 1	6	6	413611
Q9BWT3	PAPOG_HUMAN	PAPOLG	Poly(A) polymerase gamma	2	2	3443.96
Q9BWU0	NADAP_HUMAN	SLC4A1AP	Kanadaptin	11	11	834844
Q9BWW4	SSBP3_HUMAN	SSBP3	Single-stranded DNA-binding protein 3	2	2	147398
Q9BX10	GTPB2_HUMAN	GTPBP2	GTP-binding protein 2	9	9	149755
Q9BX40	LS14B_HUMAN	LSM14B	Protein LSM14 homolog B	5	5	433909
Q9BX46;Q9H0Z9	RBM24_HUMAN;RBM38_HUMAN	RBM24;RBM38	RNA-binding protein 24	1	0	124379
Q9BX68	HINT2_HUMAN	HINT2	Histidine triad nucleotide-binding protein 2, mitochondrial	3	3	2.38379e+06
Q9BX69	CARD6_HUMAN	CARD6	Caspase recruitment domain-containing protein 6	3	3	77532.3
