Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57391.raw
Q15070	OXA1L_HUMAN	OXA1L	Mitochondrial inner membrane protein OXA1L	6	6	749913
Q15075	EEA1_HUMAN	EEA1	Early endosome antigen 1	20	20	2.24531e+06
Q15084	PDIA6_HUMAN	PDIA6	Protein disulfide-isomerase A6	10	10	8.36052e+06
Q15102	PA1B3_HUMAN	PAFAH1B3	Platelet-activating factor acetylhydrolase IB subunit gamma	3	3	1.06597e+06
Q15121	PEA15_HUMAN	PEA15	Astrocytic phosphoprotein PEA-15	1	1	255657
Q15125	EBP_HUMAN	EBP	3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase	2	2	9.49974e+06
Q15126	PMVK_HUMAN	PMVK	Phosphomevalonate kinase	6	6	1.20413e+06
Q15149	PLEC_HUMAN	PLEC	Plectin	187	180	2.87905e+07
Q15154	PCM1_HUMAN	PCM1	Pericentriolar material 1 protein	16	16	1.49707e+06
Q15155	NOMO1_HUMAN	NOMO1	Nodal modulator 1	18	1	1.34926e+06
Q15165	PON2_HUMAN	PON2	Serum paraoxonase/arylesterase 2	3	3	4.91394e+06
Q15172	2A5A_HUMAN	PPP2R5A	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform	2	2	2.18567e+06
Q15181	IPYR_HUMAN	PPA1	Inorganic pyrophosphatase	10	10	1.00959e+07
Q15185	TEBP_HUMAN	PTGES3	Prostaglandin E synthase 3	6	6	1.28251e+07
Q15208	STK38_HUMAN	STK38	Serine/threonine-protein kinase 38	3	1	150512
Q15233	NONO_HUMAN	NONO	Non-POU domain-containing octamer-binding protein	16	16	1.18968e+07
Q15257	PTPA_HUMAN	PTPA	Serine/threonine-protein phosphatase 2A activator	7	7	2.34738e+06
Q15269	PWP2_HUMAN	PWP2	Periodic tryptophan protein 2 homolog	7	7	843329
Q15286	RAB35_HUMAN	RAB35	Ras-related protein Rab-35	4	4	1.32437e+06
Q15287	RNPS1_HUMAN	RNPS1	RNA-binding protein with serine-rich domain 1	4	4	2.31405e+06
Q15291	RBBP5_HUMAN	RBBP5	Retinoblastoma-binding protein 5	3	3	87584.4
Q15293	RCN1_HUMAN	RCN1	Reticulocalbin-1	11	11	8.94826e+06
Q15334	L2GL1_HUMAN	LLGL1	Lethal(2) giant larvae protein homolog 1	2	2	14502.8
Q15361	TTF1_HUMAN	TTF1	Transcription termination factor 1	2	2	6700.05
Q15363	TMED2_HUMAN	TMED2	Transmembrane emp24 domain-containing protein 2	4	4	3.2174e+06
Q15365	PCBP1_HUMAN	PCBP1	Poly(rC)-binding protein 1	12	8	1.65147e+07
Q15366	PCBP2_HUMAN	PCBP2	Poly(rC)-binding protein 2	6	5	1.74475e+07
Q15369	ELOC_HUMAN	ELOC	Elongin-C	6	6	7.56374e+06
Q15370	ELOB_HUMAN	ELOB	Elongin-B	6	6	3.96214e+06
Q15382	RHEB_HUMAN	RHEB	GTP-binding protein Rheb	3	3	9.48338e+06
Q15386	UBE3C_HUMAN	UBE3C	Ubiquitin-protein ligase E3C	7	7	2.99575e+06
Q15388	TOM20_HUMAN	TOMM20	Mitochondrial import receptor subunit TOM20 homolog	1	1	1.84087e+06
Q15392	DHC24_HUMAN	DHCR24	Delta(24)-sterol reductase	4	4	900493
Q15393	SF3B3_HUMAN	SF3B3	Splicing factor 3B subunit 3	27	27	1.6362e+08
Q15397	PUM3_HUMAN	PUM3	Pumilio homolog 3	12	12	1.59388e+07
Q15404	RSU1_HUMAN	RSU1	Ras suppressor protein 1	4	4	1.7172e+06
Q15418	KS6A1_HUMAN	RPS6KA1	Ribosomal protein S6 kinase alpha-1	7	7	356236
Q15424	SAFB1_HUMAN	SAFB	Scaffold attachment factor B1	17	9	3.39989e+06
Q15427	SF3B4_HUMAN	SF3B4	Splicing factor 3B subunit 4	2	2	1.11282e+06
Q15428	SF3A2_HUMAN	SF3A2	Splicing factor 3A subunit 2	7	7	2.75977e+06
Q15434	RBMS2_HUMAN	RBMS2	RNA-binding motif, single-stranded-interacting protein 2	3	3	160782
Q15435	PP1R7_HUMAN	PPP1R7	Protein phosphatase 1 regulatory subunit 7	8	8	1.90368e+06
Q15436	SC23A_HUMAN	SEC23A	Protein transport protein Sec23A	16	14	1.80704e+06
Q15437	SC23B_HUMAN	SEC23B	Protein transport protein Sec23B	12	12	1.42318e+06
Q15459	SF3A1_HUMAN	SF3A1	Splicing factor 3A subunit 1	22	22	2.61646e+06
Q15477	SKIV2_HUMAN	SKIV2L	Helicase SKI2W	6	6	877994
Q15493	RGN_HUMAN	RGN	Regucalcin	2	2	11029.4
Q15526	SURF1_HUMAN	SURF1	Surfeit locus protein 1	3	3	128076
Q15527	SURF2_HUMAN	SURF2	Surfeit locus protein 2	4	4	234073
Q15532	SSXT_HUMAN	SS18	Protein SSXT	1	1	821929
Q15542	TAF5_HUMAN	TAF5	Transcription initiation factor TFIID subunit 5	2	2	6730.97
Q15554	TERF2_HUMAN	TERF2	Telomeric repeat-binding factor 2	4	4	59082.4
Q15555	MARE2_HUMAN	MAPRE2	Microtubule-associated protein RP/EB family member 2	3	3	974693
Q15582	BGH3_HUMAN	TGFBI	Transforming growth factor-beta-induced protein ig-h3	5	5	156517
Q15599	NHRF2_HUMAN	SLC9A3R2	Na(+)/H(+) exchange regulatory cofactor NHE-RF2	6	6	312724
Q15629	TRAM1_HUMAN	TRAM1	Translocating chain-associated membrane protein 1	3	3	1.25825e+06
Q15631	TSN_HUMAN	TSN	Translin	8	8	2.79483e+06
Q15633	TRBP2_HUMAN	TARBP2	RISC-loading complex subunit TARBP2	1	1	2648.28
Q15637	SF01_HUMAN	SF1	Splicing factor 1	8	8	2.37074e+06
Q15642	CIP4_HUMAN	TRIP10	Cdc42-interacting protein 4	7	7	6.04251e+06
Q15645	PCH2_HUMAN	TRIP13	Pachytene checkpoint protein 2 homolog	12	12	1.52828e+07
Q15646	OASL_HUMAN	OASL	2'-5'-oligoadenylate synthase-like protein	1	1	303575
Q15648	MED1_HUMAN	MED1	Mediator of RNA polymerase II transcription subunit 1	4	4	174760
Q15650	TRIP4_HUMAN	TRIP4	Activating signal cointegrator 1	2	2	424717
Q15651	HMGN3_HUMAN	HMGN3	High mobility group nucleosome-binding domain-containing protein 3	2	1	7.46964e+06
Q15653	IKBB_HUMAN	NFKBIB	NF-kappa-B inhibitor beta	2	2	11816.5
Q15654	TRIP6_HUMAN	TRIP6	Thyroid receptor-interacting protein 6	6	6	49890.3
Q15691	MARE1_HUMAN	MAPRE1	Microtubule-associated protein RP/EB family member 1	8	7	6.41131e+06
Q15714	T22D1_HUMAN	TSC22D1	TSC22 domain family protein 1	1	1	746024
Q15717	ELAV1_HUMAN	ELAVL1	ELAV-like protein 1	9	8	5.54849e+06
Q15738	NSDHL_HUMAN	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating	7	7	1.08736e+06
Q15750	TAB1_HUMAN	TAB1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1	3	3	51099.4
Q15758	AAAT_HUMAN	SLC1A5	Neutral amino acid transporter B(0)	6	6	3.60849e+06
Q15773	MLF2_HUMAN	MLF2	Myeloid leukemia factor 2	1	1	6856.41
Q15785	TOM34_HUMAN	TOMM34	Mitochondrial import receptor subunit TOM34	10	10	3.34863e+07
Q15796	SMAD2_HUMAN	SMAD2	Mothers against decapentaplegic homolog 2	7	4	1.60563e+06
Q15800	MSMO1_HUMAN	MSMO1	Methylsterol monooxygenase 1	1	1	4478.56
Q15811	ITSN1_HUMAN	ITSN1	Intersectin-1	12	12	9.77431e+06
Q15813	TBCE_HUMAN	TBCE	Tubulin-specific chaperone E	4	4	117299
Q15814	TBCC_HUMAN	TBCC	Tubulin-specific chaperone C	3	3	22327.1
Q15819	UB2V2_HUMAN	UBE2V2	Ubiquitin-conjugating enzyme E2 variant 2	6	4	7.98876e+06
Q15833	STXB2_HUMAN	STXBP2	Syntaxin-binding protein 2	5	5	479499
Q15836	VAMP3_HUMAN	VAMP3	Vesicle-associated membrane protein 3	2	1	425693
Q15843	NEDD8_HUMAN	NEDD8	NEDD8	2	2	1.75762e+06
Q15853	USF2_HUMAN	USF2	Upstream stimulatory factor 2	2	1	75282.6
Q15904	VAS1_HUMAN	ATP6AP1	V-type proton ATPase subunit S1	3	3	684093
Q15906	VPS72_HUMAN	VPS72	Vacuolar protein sorting-associated protein 72 homolog	1	1	527519
Q15907	RB11B_HUMAN	RAB11B	Ras-related protein Rab-11B	1	1	1.1121e+06
Q15942	ZYX_HUMAN	ZYX	Zyxin	15	15	7.28605e+06
Q16048;Q9BQD1	MCHL1_HUMAN;MCHL2_HUMAN	PMCHL1;PMCHL2	Putative pro-MCH-like protein 1	1	0	4872.85
Q16181	SEPT7_HUMAN	SEPTIN7	Septin-7	12	12	3.72619e+06
Q16186	ADRM1_HUMAN	ADRM1	Proteasomal ubiquitin receptor ADRM1	2	2	689817
Q16204	CCDC6_HUMAN	CCDC6	Coiled-coil domain-containing protein 6	12	12	474033
Q16222	UAP1_HUMAN	UAP1	UDP-N-acetylhexosamine pyrophosphorylase	10	9	677004
Q16401	PSMD5_HUMAN	PSMD5	26S proteasome non-ATPase regulatory subunit 5	16	16	9.64093e+06
Q16512	PKN1_HUMAN	PKN1	Serine/threonine-protein kinase N1	5	5	264700
Q16513	PKN2_HUMAN	PKN2	Serine/threonine-protein kinase N2	17	15	744758
Q16514	TAF12_HUMAN	TAF12	Transcription initiation factor TFIID subunit 12	1	1	67075.1
Q16531	DDB1_HUMAN	DDB1	DNA damage-binding protein 1	35	35	7.93549e+06
Q16537	2A5E_HUMAN	PPP2R5E	Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform	5	4	196286
Q16539	MK14_HUMAN	MAPK14	Mitogen-activated protein kinase 14	6	6	1.73658e+06
Q16540	RM23_HUMAN	MRPL23	39S ribosomal protein L23, mitochondrial	3	3	660685
Q16543	CDC37_HUMAN	CDC37	Hsp90 co-chaperone Cdc37	9	9	4.12128e+06
Q16555	DPYL2_HUMAN	DPYSL2	Dihydropyrimidinase-related protein 2	17	15	4.39718e+07
Q16563	SYPL1_HUMAN	SYPL1	Synaptophysin-like protein 1	3	3	885895
Q16576	RBBP7_HUMAN	RBBP7	Histone-binding protein RBBP7	14	7	8.29358e+06
Q16594	TAF9_HUMAN	TAF9	Transcription initiation factor TFIID subunit 9	3	1	65611.9
Q16595	FRDA_HUMAN	FXN	Frataxin, mitochondrial	3	3	167300
Q16626	MEA1_HUMAN	MEA1	Male-enhanced antigen 1	2	2	64018.4
Q16629	SRSF7_HUMAN	SRSF7	Serine/arginine-rich splicing factor 7	7	6	7.0616e+06
Q16630	CPSF6_HUMAN	CPSF6	Cleavage and polyadenylation specificity factor subunit 6	9	9	1.30415e+06
Q16637	SMN_HUMAN	SMN1	Survival motor neuron protein	3	3	1.11929e+06
Q16643	DREB_HUMAN	DBN1	Drebrin	10	10	1.07241e+06
Q16644	MAPK3_HUMAN	MAPKAPK3	MAP kinase-activated protein kinase 3	1	1	68460.7
Q16658	FSCN1_HUMAN	FSCN1	Fascin	16	16	5.70871e+06
Q16666	IF16_HUMAN	IFI16	Gamma-interferon-inducible protein 16	20	17	2.81895e+06
Q16698	DECR_HUMAN	DECR1	2,4-dienoyl-CoA reductase, mitochondrial	9	9	3.56645e+06
Q16706	MA2A1_HUMAN	MAN2A1	Alpha-mannosidase 2	7	6	2.65782e+06
Q16718	NDUA5_HUMAN	NDUFA5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5	4	4	4.03996e+06
Q16719	KYNU_HUMAN	KYNU	Kynureninase	15	15	1.34115e+07
Q16740	CLPP_HUMAN	CLPP	ATP-dependent Clp protease proteolytic subunit, mitochondrial	5	5	245550
Q16762	THTR_HUMAN	TST	Thiosulfate sulfurtransferase	7	7	520284
Q16763	UBE2S_HUMAN	UBE2S	Ubiquitin-conjugating enzyme E2 S	4	4	349139
Q16774	KGUA_HUMAN	GUK1	Guanylate kinase	3	3	3.0332e+08
Q16775	GLO2_HUMAN	HAGH	Hydroxyacylglutathione hydrolase, mitochondrial	6	6	596876
Q16795	NDUA9_HUMAN	NDUFA9	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial	8	8	4.23936e+06
Q16822	PCKGM_HUMAN	PCK2	Phosphoenolpyruvate carboxykinase [GTP], mitochondrial	20	19	2.22282e+06
Q16831	UPP1_HUMAN	UPP1	Uridine phosphorylase 1	4	4	786016
Q16836	HCDH_HUMAN	HADH	Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial	5	5	4.95754e+06
Q16850	CP51A_HUMAN	CYP51A1	Lanosterol 14-alpha demethylase	7	7	934428
Q16851	UGPA_HUMAN	UGP2	UTP--glucose-1-phosphate uridylyltransferase	11	11	7.29974e+06
Q16864	VATF_HUMAN	ATP6V1F	V-type proton ATPase subunit F	2	2	248315
Q16881	TRXR1_HUMAN	TXNRD1	Thioredoxin reductase 1, cytoplasmic	9	8	6.16629e+06
Q16890	TPD53_HUMAN	TPD52L1	Tumor protein D53	2	2	5585.07
Q16891	MIC60_HUMAN	IMMT	MICOS complex subunit MIC60	25	25	3.7703e+06
Q17RY0	CPEB4_HUMAN	CPEB4	Cytoplasmic polyadenylation element-binding protein 4	2	0	159407
Q17RY6	LY6K_HUMAN	LY6K	Lymphocyte antigen 6K	2	2	328091
Q1ED39	KNOP1_HUMAN	KNOP1	Lysine-rich nucleolar protein 1	7	7	283292
Q1KMD3	HNRL2_HUMAN	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2	23	23	2.27977e+06
Q24JP5	T132A_HUMAN	TMEM132A	Transmembrane protein 132A	1	1	1845.59
Q27J81	INF2_HUMAN	INF2	Inverted formin-2	15	15	4.54897e+06
Q29RF7	PDS5A_HUMAN	PDS5A	Sister chromatid cohesion protein PDS5 homolog A	22	21	4.92736e+06
Q2KHR3	QSER1_HUMAN	QSER1	Glutamine and serine-rich protein 1	1	1	81778.3
Q2M2I8	AAK1_HUMAN	AAK1	AP2-associated protein kinase 1	3	3	630277
Q2M389	WASC4_HUMAN	WASHC4	WASH complex subunit 4	5	5	51742
Q2NL82	TSR1_HUMAN	TSR1	Pre-rRNA-processing protein TSR1 homolog	9	9	868861
Q2PZI1	D19L1_HUMAN	DPY19L1	Probable C-mannosyltransferase DPY19L1	3	3	19086
Q2TAA2	IAH1_HUMAN	IAH1	Isoamyl acetate-hydrolyzing esterase 1 homolog	1	1	98886.7
Q2TAL8	QRIC1_HUMAN	QRICH1	Glutamine-rich protein 1	3	3	257707
Q2TAY7	SMU1_HUMAN	SMU1	WD40 repeat-containing protein SMU1	12	12	2.9601e+06
Q2V2P4	ATG44_YEAST	ATG44	Mitofissin	1	1	233096
Q2VPK5	CTU2_HUMAN	CTU2	Cytoplasmic tRNA 2-thiolation protein 2	1	1	76145.8
Q30201	HFE_HUMAN	HFE	Hereditary hemochromatosis protein	1	1	78768.8
Q32MZ4	LRRF1_HUMAN	LRRFIP1	Leucine-rich repeat flightless-interacting protein 1	18	17	705064
Q32NC0	CR021_HUMAN	C18orf21	UPF0711 protein C18orf21	1	1	2317.12
Q32P28	P3H1_HUMAN	P3H1	Prolyl 3-hydroxylase 1	14	13	3.96689e+08
Q32P41	TRM5_HUMAN	TRMT5	tRNA (guanine(37)-N1)-methyltransferase	4	4	1.32234e+06
Q32P44	EMAL3_HUMAN	EML3	Echinoderm microtubule-associated protein-like 3	6	6	292181
Q38SD2	LRRK1_HUMAN	LRRK1	Leucine-rich repeat serine/threonine-protein kinase 1	1	1	2.13217e+06
Q3B726	RPA43_HUMAN	POLR1F	DNA-directed RNA polymerase I subunit RPA43	5	5	332820
Q3E6R5	YD381_YEAST	YDR381C-A	Uncharacterized mitochondrial outer membrane protein YDR381C-A	3	3	174477
Q3E705	EFG1P_YEAST	EFG1	rRNA-processing protein EFG1	6	6	552620
Q3E756	YB029_YEAST	YBL029C-A	UPF0768 protein YBL029C-A	1	1	1.29238e+06
Q3E764	TMA7_YEAST	TMA7	Translation machinery-associated protein 7	2	2	4.17519e+06
Q3E772	LSO2_YEAST	LSO2	Protein LSO2	2	2	2.25823e+06
Q3E776	YB255_YEAST	YBR255C-A	Uncharacterized protein YBR255C-A	1	1	79414.5
Q3E784	SLO1_YEAST	SLO1	SCOCO-like protein 1	2	2	1.46761e+06
Q3E790	TSC3_YEAST	TSC3	Serine palmitoyltransferase-regulating protein TSC3	1	1	658823
Q3E793	BOL1_YEAST	BOL1	BolA-like protein 1	3	3	2.0054e+06
Q3E795	YL361_YEAST	YLR361C-A	Uncharacterized protein YLR361C-A	3	3	1.91082e+06
Q3E798	MIM2_YEAST	MIM2	Mitochondrial import protein 2	1	1	6074.5
Q3E7A3	YJ133_YEAST	YJL133C-A	Uncharacterized protein YJL133C-A	2	2	22926.2
Q3E7A4	COXM2_YEAST	CMC2	COX assembly mitochondrial protein 2	2	2	69494.3
Q3E7A7	YK018_YEAST	YKL018C-A	Uncharacterized protein YKL018C-A	2	2	10733.7
Q3E7B6	VA0E_YEAST	VMA9	V-type proton ATPase subunit e	1	1	9.65769e+06
Q3E7B7	YD85C_YEAST	YDL085C-A	SERF-like protein YDL085C-A	1	1	1.43889e+07
Q3E7Z5	YI002_YEAST	YIL002W-A	Uncharacterized protein YIL002W-A	2	2	492241
Q3E824	YO020_YEAST	YOR020W-A	Uncharacterized protein YOR020W-A	2	2	17560.6
Q3E829	CENPX_YEAST	MHF2	Inner kinetochore subunit MHF2	3	3	332999
Q3E830	EGO2_YEAST	EGO2	Protein EGO2	2	2	785792
Q3E833	PCC1_YEAST	PCC1	EKC/KEOPS complex subunit PCC1	2	2	878909
Q3E834	YOS1_YEAST	YOS1	Protein transport protein YOS1	1	1	479587
Q3E835	CENPS_YEAST	MHF1	Inner kinetochore subunit MHF1	2	2	955355
Q3E841	YN034_YEAST	YNR034W-A	Uncharacterized protein YNR034W-A	5	5	1.50694e+07
Q3E846	COA6_YEAST	COA6	Cytochrome c oxidase assembly factor 6	4	4	1.21229e+06
Q3KQU3	MA7D1_HUMAN	MAP7D1	MAP7 domain-containing protein 1	7	7	57215.5
Q3KR37	ASTRB_HUMAN	GRAMD1B	Protein Aster-B	2	2	945723
Q3LXA3	TKFC_HUMAN	TKFC	Triokinase/FMN cyclase	15	15	4.33384e+06
Q3MHD2	LSM12_HUMAN	LSM12	Protein LSM12 homolog	3	3	325415
Q3SXM5	HSDL1_HUMAN	HSDL1	Inactive hydroxysteroid dehydrogenase-like protein 1	5	5	183421
Q3YEC7	RABL6_HUMAN	RABL6	Rab-like protein 6	6	6	242690
Q3ZAQ7	VMA21_HUMAN	VMA21	Vacuolar ATPase assembly integral membrane protein VMA21	3	3	708277
Q3ZCQ8	TIM50_HUMAN	TIMM50	Mitochondrial import inner membrane translocase subunit TIM50	6	6	1.61827e+07
Q3ZCW2	LEGL_HUMAN	LGALSL	Galectin-related protein	1	1	6763.09
Q460N5	PAR14_HUMAN	PARP14	Protein mono-ADP-ribosyltransferase PARP14	4	4	3.34499e+06
Q46845	YGHU_ECOLI	yghU	Disulfide-bond oxidoreductase YghU	1	1	24203.7
Q46851	GPR_ECOLI	gpr	L-glyceraldehyde 3-phosphate reductase	1	1	39368
Q46938	KDUI_ECOLI	kduI	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	6	6	2.13491e+06
Q49A26	GLYR1_HUMAN	GLYR1	Putative oxidoreductase GLYR1	8	8	670173
Q49B96	COX19_HUMAN	COX19	Cytochrome c oxidase assembly protein COX19	2	2	72611
Q4G0F5	VP26B_HUMAN	VPS26B	Vacuolar protein sorting-associated protein 26B	4	4	479524
Q4G0J3	LARP7_HUMAN	LARP7	La-related protein 7	7	7	171706
Q4G0N4	NAKD2_HUMAN	NADK2	NAD kinase 2, mitochondrial	8	8	2.76638e+06
Q4G176	ACSF3_HUMAN	ACSF3	Malonate--CoA ligase ACSF3, mitochondrial	4	4	981565
Q4J6C6	PPCEL_HUMAN	PREPL	Prolyl endopeptidase-like	4	4	678236
Q4KMP7	TB10B_HUMAN	TBC1D10B	TBC1 domain family member 10B	7	7	200686
Q4KMQ2	ANO6_HUMAN	ANO6	Anoctamin-6	2	2	303021
Q4V328	GRAP1_HUMAN	GRIPAP1	GRIP1-associated protein 1	11	11	857843
Q4VC31	CCD58_HUMAN	CCDC58	Coiled-coil domain-containing protein 58	6	6	1.19771e+07
Q4ZIN3	MBRL_HUMAN	TMEM259	Membralin	2	2	68285
Q52LJ0	FA98B_HUMAN	FAM98B	Protein FAM98B	7	6	7.17976e+06
Q53EL6	PDCD4_HUMAN	PDCD4	Programmed cell death protein 4	14	14	2.4401e+06
Q53EP0	FND3B_HUMAN	FNDC3B	Fibronectin type III domain-containing protein 3B	10	10	1.99317e+06
Q53EZ4	CEP55_HUMAN	CEP55	Centrosomal protein of 55 kDa	1	1	4583.7
Q53F19	NCBP3_HUMAN	NCBP3	Nuclear cap-binding protein subunit 3	6	6	1.95964e+06
Q53FA7	QORX_HUMAN	TP53I3	Quinone oxidoreductase PIG3	5	5	887982
Q53FT3	HIKES_HUMAN	HIKESHI	Protein Hikeshi	5	5	1.01965e+06
Q53FV1;Q8N138;Q9P0S3	ORML1_HUMAN;ORML2_HUMAN;ORML3_HUMAN	ORMDL1;ORMDL2;ORMDL3	ORM1-like protein 2	1	0	43322.4
Q53GA4	PHLA2_HUMAN	PHLDA2	Pleckstrin homology-like domain family A member 2	2	2	383698
Q53GQ0	DHB12_HUMAN	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase	5	5	823075
Q53GS7	GLE1_HUMAN	GLE1	Nucleoporin GLE1	3	3	49214.9
Q53GS9	SNUT2_HUMAN	USP39	U4/U6.U5 tri-snRNP-associated protein 2	8	8	817622
Q53H12	AGK_HUMAN	AGK	Acylglycerol kinase, mitochondrial	9	9	1.01517e+06
Q53H82	LACB2_HUMAN	LACTB2	Endoribonuclease LACTB2	7	7	2.37242e+07
Q53H96	P5CR3_HUMAN	PYCR3	Pyrroline-5-carboxylate reductase 3	5	5	9.46053e+06
Q53HC9	EIPR1_HUMAN	EIPR1	EARP and GARP complex-interacting protein 1	2	2	107276
Q53HL2	BOREA_HUMAN	CDCA8	Borealin	2	2	73984.6
Q53LP3	SWAHC_HUMAN	SOWAHC	Ankyrin repeat domain-containing protein SOWAHC	3	3	177054
Q53S33	BOLA3_HUMAN	BOLA3	BolA-like protein 3	1	1	59882.3
Q53SF7	COBL1_HUMAN	COBLL1	Cordon-bleu protein-like 1	6	6	544551
Q562R1	ACTBL_HUMAN	ACTBL2	Beta-actin-like protein 2	5	3	4.2056e+07
Q567U6	CCD93_HUMAN	CCDC93	Coiled-coil domain-containing protein 93	5	5	1.07792e+06
Q567V2	M17L2_HUMAN	MPV17L2	Mpv17-like protein 2	1	1	5914.38
Q56VL3	OCAD2_HUMAN	OCIAD2	OCIA domain-containing protein 2	4	4	373884
Q58FF6	H90B4_HUMAN	HSP90AB4P	Putative heat shock protein HSP 90-beta 4	1	1	7.02165e+06
Q5BJD5	TM41B_HUMAN	TMEM41B	Transmembrane protein 41B	1	1	1.33198e+06
Q5BJF2	SGMR2_HUMAN	TMEM97	Sigma intracellular receptor 2	2	2	2.84144e+06
Q5BJF6	ODFP2_HUMAN	ODF2	Outer dense fiber protein 2	2	2	23942.6
Q5BJH7	YIF1B_HUMAN	YIF1B	Protein YIF1B	2	2	49032.5
Q5BKT4;Q5I7T1	AG10A_HUMAN;AG10B_HUMAN	ALG10;ALG10B	Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase	1	0	99337.5
Q5BKY9	F133B_HUMAN	FAM133B	Protein FAM133B	2	2	257173
Q5BKZ1	ZN326_HUMAN	ZNF326	DBIRD complex subunit ZNF326	12	12	241444
Q5EG05	CAR16_HUMAN	CARD16	Caspase recruitment domain-containing protein 16	1	1	475564
Q5F1R6	DJC21_HUMAN	DNAJC21	DnaJ homolog subfamily C member 21	5	5	368955
Q5GLZ8	HERC4_HUMAN	HERC4	Probable E3 ubiquitin-protein ligase HERC4	5	4	154681
Q5H943	KKLC1_HUMAN	CT83	Kita-kyushu lung cancer antigen 1	1	1	229530
Q5H9R7	PP6R3_HUMAN	PPP6R3	Serine/threonine-protein phosphatase 6 regulatory subunit 3	18	18	1.64548e+07
Q5HYI7	MTX3_HUMAN	MTX3	Metaxin-3	2	2	95937.5
Q5HYI8	RABL3_HUMAN	RABL3	Rab-like protein 3	1	1	124164
Q5HYJ3	FA76B_HUMAN	FAM76B	Protein FAM76B	2	2	10532.9
Q5HYK3	COQ5_HUMAN	COQ5	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial	1	1	3684.38
Q5HYK7	SH319_HUMAN	SH3D19	SH3 domain-containing protein 19	2	2	6957.22
Q5J8M3	EMC4_HUMAN	EMC4	ER membrane protein complex subunit 4	2	2	156225
Q5JPH6	SYEM_HUMAN	EARS2	Probable glutamate--tRNA ligase, mitochondrial	2	2	6697.06
Q5JPI3	CC038_HUMAN	C3orf38	Uncharacterized protein C3orf38	1	1	58732.7
Q5JRA6	TGO1_HUMAN	MIA3	Transport and Golgi organization protein 1 homolog	11	11	444455
Q5JRX3	PREP_HUMAN	PITRM1	Presequence protease, mitochondrial	15	15	1.35271e+06
Q5JS54	PSMG4_HUMAN	PSMG4	Proteasome assembly chaperone 4	1	1	90183
Q5JSH3	WDR44_HUMAN	WDR44	WD repeat-containing protein 44	16	16	3.27371e+06
Q5JSZ5	PRC2B_HUMAN	PRRC2B	Protein PRRC2B	10	10	216485
Q5JTD0	TJAP1_HUMAN	TJAP1	Tight junction-associated protein 1	3	3	47278.5
Q5JTH9	RRP12_HUMAN	RRP12	RRP12-like protein	19	19	2.3545e+06
Q5JTJ3	COA6_HUMAN	COA6	Cytochrome c oxidase assembly factor 6 homolog	3	3	812894
Q5JTV8	TOIP1_HUMAN	TOR1AIP1	Torsin-1A-interacting protein 1	16	16	2.35476e+06
Q5JTW2	CEP78_HUMAN	CEP78	Centrosomal protein of 78 kDa	1	1	958549
Q5JTZ9	SYAM_HUMAN	AARS2	Alanine--tRNA ligase, mitochondrial	8	8	3.56319e+06
Q5JUR7	TEX30_HUMAN	TEX30	Testis-expressed protein 30	2	2	558946
Q5JVF3	PCID2_HUMAN	PCID2	PCI domain-containing protein 2	9	9	544925
Q5K651	SAMD9_HUMAN	SAMD9	Sterile alpha motif domain-containing protein 9	6	6	470326
Q5M775	CYTSB_HUMAN	SPECC1	Cytospin-B	8	8	1.67327e+06
Q5MIZ7	P4R3B_HUMAN	PPP4R3B	Serine/threonine-protein phosphatase 4 regulatory subunit 3B	2	2	179861
Q5NDL2	EOGT_HUMAN	EOGT	EGF domain-specific O-linked N-acetylglucosamine transferase	1	1	4454.49
Q5QJE6	TDIF2_HUMAN	DNTTIP2	Deoxynucleotidyltransferase terminal-interacting protein 2	8	8	365608
Q5R3I4	TTC38_HUMAN	TTC38	Tetratricopeptide repeat protein 38	6	6	1.02388e+06
Q5RI15	COX20_HUMAN	COX20	Cytochrome c oxidase assembly protein COX20, mitochondrial	2	2	2.89421e+06
Q5RKV6	EXOS6_HUMAN	EXOSC6	Exosome complex component MTR3	7	7	1.89569e+06
Q5SNT2	TM201_HUMAN	TMEM201	Transmembrane protein 201	3	3	174566
Q5SRE5	NU188_HUMAN	NUP188	Nucleoporin NUP188 homolog	16	16	853588
Q5SSJ5	HP1B3_HUMAN	HP1BP3	Heterochromatin protein 1-binding protein 3	13	13	1.87829e+07
