Protein.Group	Protein.Names	Genes	First.Protein.Description	N.Sequences	N.Proteotypic.Sequences	D:\QC_DIA\57359.raw
Q92597	NDRG1_HUMAN	NDRG1	Protein NDRG1	7	7	3.5365e+06
Q92598	HS105_HUMAN	HSPH1	Heat shock protein 105 kDa	33	31	4.50596e+06
Q92599	SEPT8_HUMAN	SEPTIN8	Septin-8	12	9	2.64708e+06
Q92600	CNOT9_HUMAN	CNOT9	CCR4-NOT transcription complex subunit 9	6	6	3.65444e+06
Q92604	LGAT1_HUMAN	LPGAT1	Acyl-CoA:lysophosphatidylglycerol acyltransferase 1	2	2	7267.45
Q92609	TBCD5_HUMAN	TBC1D5	TBC1 domain family member 5	4	4	71998.1
Q92610	ZN592_HUMAN	ZNF592	Zinc finger protein 592	2	2	1.47564e+06
Q92613	JADE3_HUMAN	JADE3	Protein Jade-3	3	3	6540.52
Q92614	MY18A_HUMAN	MYO18A	Unconventional myosin-XVIIIa	31	31	1.87724e+06
Q92615	LAR4B_HUMAN	LARP4B	La-related protein 4B	11	11	1.78011e+06
Q92616	GCN1_HUMAN	GCN1	eIF-2-alpha kinase activator GCN1	90	90	3.01258e+08
Q92619	HMHA1_HUMAN	ARHGAP45	Rho GTPase-activating protein 45	1	1	223280
Q92620	PRP16_HUMAN	DHX38	Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16	23	22	1.01386e+06
Q92621	NU205_HUMAN	NUP205	Nuclear pore complex protein Nup205	41	41	2.36841e+06
Q92625	ANS1A_HUMAN	ANKS1A	Ankyrin repeat and SAM domain-containing protein 1A	5	5	100066
Q92626	PXDN_HUMAN	PXDN	Peroxidasin homolog	4	4	6.76433e+06
Q92643	GPI8_HUMAN	PIGK	GPI-anchor transamidase	6	6	667201
Q92664	TF3A_HUMAN	GTF3A	Transcription factor IIIA	1	1	3955.37
Q92665	RT31_HUMAN	MRPS31	28S ribosomal protein S31, mitochondrial	11	11	708193
Q92667	AKAP1_HUMAN	AKAP1	A-kinase anchor protein 1, mitochondrial	14	14	899550
Q92685	ALG3_HUMAN	ALG3	Dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase	3	3	1.02597e+06
Q92688	AN32B_HUMAN	ANP32B	Acidic leucine-rich nuclear phosphoprotein 32 family member B	6	6	3.05447e+07
Q92692	NECT2_HUMAN	NECTIN2	Nectin-2	6	6	1.36241e+06
Q92696	PGTA_HUMAN	RABGGTA	Geranylgeranyl transferase type-2 subunit alpha	12	12	1.65863e+06
Q92733	PRCC_HUMAN	PRCC	Proline-rich protein PRCC	4	4	129099
Q92734	TFG_HUMAN	TFG	Protein TFG	10	10	3.34434e+06
Q92743	HTRA1_HUMAN	HTRA1	Serine protease HTRA1	6	6	1.91322e+06
Q92747	ARC1A_HUMAN	ARPC1A	Actin-related protein 2/3 complex subunit 1A	9	9	1.54379e+06
Q92759	TF2H4_HUMAN	GTF2H4	General transcription factor IIH subunit 4	5	5	892864
Q92766	RREB1_HUMAN	RREB1	Ras-responsive element-binding protein 1	6	6	402526
Q92769	HDAC2_HUMAN	HDAC2	Histone deacetylase 2	11	9	3.25736e+06
Q92783	STAM1_HUMAN	STAM	Signal transducing adapter molecule 1	7	7	229831
Q92785	REQU_HUMAN	DPF2	Zinc finger protein ubi-d4	7	7	1.11854e+06
Q92791	SC65_HUMAN	P3H4	Endoplasmic reticulum protein SC65	1	1	9481.44
Q92793	CBP_HUMAN	CREBBP	CREB-binding protein	8	2	134099
Q92796	DLG3_HUMAN	DLG3	Disks large homolog 3	5	5	143658
Q92797	SYMPK_HUMAN	SYMPK	Symplekin	28	28	1.04413e+06
Q92804	RBP56_HUMAN	TAF15	TATA-binding protein-associated factor 2N	9	7	1.19771e+07
Q92805	GOGA1_HUMAN	GOLGA1	Golgin subfamily A member 1	8	8	655574
Q92817	EVPL_HUMAN	EVPL	Envoplakin	19	18	265181
Q92820	GGH_HUMAN	GGH	Gamma-glutamyl hydrolase	8	8	7.8715e+06
Q92830	KAT2A_HUMAN	KAT2A	Histone acetyltransferase KAT2A	3	3	135429
Q92839	HYAS1_HUMAN	HAS1	Hyaluronan synthase 1	1	1	7.96073e+06
Q92841	DDX17_HUMAN	DDX17	Probable ATP-dependent RNA helicase DDX17	22	22	6.36739e+06
Q92843	B2CL2_HUMAN	BCL2L2	Bcl-2-like protein 2	1	1	162525
Q92844	TANK_HUMAN	TANK	TRAF family member-associated NF-kappa-B activator	1	1	422136
Q92845	KIFA3_HUMAN	KIFAP3	Kinesin-associated protein 3	3	3	9358.93
Q92851	CASPA_HUMAN	CASP10	Caspase-10	1	1	904.457
Q92859	NEO1_HUMAN	NEO1	Neogenin	6	6	4.65138e+07
Q92878	RAD50_HUMAN	RAD50	DNA repair protein RAD50	39	39	6.41429e+06
Q92879	CELF1_HUMAN	CELF1	CUGBP Elav-like family member 1	8	8	2.10713e+06
Q92882	OSTF1_HUMAN	OSTF1	Osteoclast-stimulating factor 1	6	6	1.39258e+06
Q92887	MRP2_HUMAN	ABCC2	Canalicular multispecific organic anion transporter 1	12	11	505688
Q92888	ARHG1_HUMAN	ARHGEF1	Rho guanine nucleotide exchange factor 1	19	19	1.33662e+06
Q92889	XPF_HUMAN	ERCC4	DNA repair endonuclease XPF	9	9	390234
Q92890	UFD1_HUMAN	UFD1	Ubiquitin recognition factor in ER-associated degradation protein 1	8	8	1.11986e+06
Q92896	GSLG1_HUMAN	GLG1	Golgi apparatus protein 1	18	18	4.90872e+06
Q92900	RENT1_HUMAN	UPF1	Regulator of nonsense transcripts 1	45	43	2.64132e+07
Q92905	CSN5_HUMAN	COPS5	COP9 signalosome complex subunit 5	11	11	1.39249e+06
Q92917	GPKOW_HUMAN	GPKOW	G-patch domain and KOW motifs-containing protein	16	16	8.1888e+06
Q92922	SMRC1_HUMAN	SMARCC1	SWI/SNF complex subunit SMARCC1	14	14	1.13273e+06
Q92925	SMRD2_HUMAN	SMARCD2	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2	9	7	420912
Q92930	RAB8B_HUMAN	RAB8B	Ras-related protein Rab-8B	3	3	119703
Q92945	FUBP2_HUMAN	KHSRP	Far upstream element-binding protein 2	25	24	3.28476e+06
Q92947	GCDH_HUMAN	GCDH	Glutaryl-CoA dehydrogenase, mitochondrial	6	6	944505
Q92954	PRG4_HUMAN	PRG4	Proteoglycan 4	4	4	377750
Q92968	PEX13_HUMAN	PEX13	Peroxisomal membrane protein PEX13	3	3	4.48007e+06
Q92973	TNPO1_HUMAN	TNPO1	Transportin-1	25	21	1.01517e+07
Q92974	ARHG2_HUMAN	ARHGEF2	Rho guanine nucleotide exchange factor 2	30	30	3.97411e+06
Q92979	NEP1_HUMAN	EMG1	Ribosomal RNA small subunit methyltransferase NEP1	7	7	3.76123e+06
Q92989	CLP1_HUMAN	CLP1	Polyribonucleotide 5'-hydroxyl-kinase Clp1	9	9	594250
Q92990	GLMN_HUMAN	GLMN	Glomulin	7	7	3.54117e+06
Q92995	UBP13_HUMAN	USP13	Ubiquitin carboxyl-terminal hydrolase 13	5	5	76954.5
Q93008	USP9X_HUMAN	USP9X	Probable ubiquitin carboxyl-terminal hydrolase FAF-X	44	22	1.82595e+06
Q93009	UBP7_HUMAN	USP7	Ubiquitin carboxyl-terminal hydrolase 7	36	36	5.79865e+07
Q93015	NAA80_HUMAN	NAA80	N-alpha-acetyltransferase 80	2	2	314894
Q93034	CUL5_HUMAN	CUL5	Cullin-5	11	11	822920
Q93045	STMN2_HUMAN	STMN2	Stathmin-2	1	1	4.7922e+06
Q93050	VPP1_HUMAN	ATP6V0A1	V-type proton ATPase 116 kDa subunit a1	10	9	1.09533e+06
Q93052	LPP_HUMAN	LPP	Lipoma-preferred partner	17	17	4.92552e+06
Q93073	SBP2L_HUMAN	SECISBP2L	Selenocysteine insertion sequence-binding protein 2-like	1	1	5748.31
Q93074	MED12_HUMAN	MED12	Mediator of RNA polymerase II transcription subunit 12	3	3	166967
Q93096	TP4A1_HUMAN	PTP4A1	Protein tyrosine phosphatase type IVA 1	7	4	2.43406e+06
Q93100	KPBB_HUMAN	PHKB	Phosphorylase b kinase regulatory subunit beta	7	7	1.22597e+06
Q969E2	SCAM4_HUMAN	SCAMP4	Secretory carrier-associated membrane protein 4	3	3	477633
Q969E8	TSR2_HUMAN	TSR2	Pre-rRNA-processing protein TSR2 homolog	2	2	540051
Q969F9	HPS3_HUMAN	HPS3	Hermansky-Pudlak syndrome 3 protein	7	7	281021
Q969G3	SMCE1_HUMAN	SMARCE1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1	11	11	313753
Q969G5	CAVN3_HUMAN	CAVIN3	Caveolae-associated protein 3	1	1	6586.79
Q969H6	POP5_HUMAN	POP5	Ribonuclease P/MRP protein subunit POP5	1	1	102895
Q969H8	MYDGF_HUMAN	MYDGF	Myeloid-derived growth factor	6	6	4.31366e+06
Q969J3	BORC5_HUMAN	BORCS5	BLOC-1-related complex subunit 5	4	4	1.17055e+06
Q969K3	RNF34_HUMAN	RNF34	E3 ubiquitin-protein ligase RNF34	3	3	2089.31
Q969L2	MAL2_HUMAN	MAL2	Protein MAL2	1	1	2.54902e+06
Q969M3	YIPF5_HUMAN	YIPF5	Protein YIPF5	2	2	269968
Q969M7	UBE2F_HUMAN	UBE2F	NEDD8-conjugating enzyme UBE2F	1	1	6197.28
Q969N2	PIGT_HUMAN	PIGT	GPI transamidase component PIG-T	10	10	9.68969e+06
Q969P0	IGSF8_HUMAN	IGSF8	Immunoglobulin superfamily member 8	3	3	8.41482e+06
Q969Q0	RL36L_HUMAN	RPL36AL	60S ribosomal protein L36a-like	1	1	1.05266e+06
Q969R2	OSBP2_HUMAN	OSBP2	Oxysterol-binding protein 2	7	7	1.08576e+06
Q969S3	ZN622_HUMAN	ZNF622	Zinc finger protein 622	13	13	5.90505e+06
Q969S9	RRF2M_HUMAN	GFM2	Ribosome-releasing factor 2, mitochondrial	8	8	1.91164e+06
Q969T9	WBP2_HUMAN	WBP2	WW domain-binding protein 2	1	1	623228
Q969U7	PSMG2_HUMAN	PSMG2	Proteasome assembly chaperone 2	10	10	2.60335e+06
Q969V3	NCLN_HUMAN	NCLN	Nicalin	15	15	1.86723e+06
Q969V5	MUL1_HUMAN	MUL1	Mitochondrial ubiquitin ligase activator of NFKB 1	2	2	6910.66
Q969X1	LFG3_HUMAN	TMBIM1	Protein lifeguard 3	1	1	9581.34
Q969X5	ERGI1_HUMAN	ERGIC1	Endoplasmic reticulum-Golgi intermediate compartment protein 1	7	7	1.18624e+06
Q969X6	UTP4_HUMAN	UTP4	U3 small nucleolar RNA-associated protein 4 homolog	9	9	4.22303e+06
Q969Y2	GTPB3_HUMAN	GTPBP3	tRNA modification GTPase GTPBP3, mitochondrial	3	3	671680
Q969Z0	FAKD4_HUMAN	TBRG4	FAST kinase domain-containing protein 4	8	8	1.35872e+06
Q969Z3	MARC2_HUMAN	MTARC2	Mitochondrial amidoxime reducing component 2	4	4	605427
Q96A26	F162A_HUMAN	FAM162A	Protein FAM162A	6	6	1.43001e+06
Q96A33	CCD47_HUMAN	CCDC47	Coiled-coil domain-containing protein 47	16	16	2.28846e+06
Q96A35	RM24_HUMAN	MRPL24	39S ribosomal protein L24, mitochondrial	6	6	793801
Q96A49	SYAP1_HUMAN	SYAP1	Synapse-associated protein 1	6	6	8.10115e+06
Q96A57	TM230_HUMAN	TMEM230	Transmembrane protein 230	2	2	466316
Q96A65	EXOC4_HUMAN	EXOC4	Exocyst complex component 4	18	18	1.16929e+06
Q96A73	P33MX_HUMAN	KIAA1191	Putative monooxygenase p33MONOX	2	2	3055.45
Q96AA3	RFT1_HUMAN	RFT1	Protein RFT1 homolog	1	1	153819
Q96AB3	ISOC2_HUMAN	ISOC2	Isochorismatase domain-containing protein 2	3	3	275858
Q96AC1	FERM2_HUMAN	FERMT2	Fermitin family homolog 2	20	19	2.72983e+06
Q96AD5	PLPL2_HUMAN	PNPLA2	Patatin-like phospholipase domain-containing protein 2	3	3	707738
Q96AE4	FUBP1_HUMAN	FUBP1	Far upstream element-binding protein 1	22	22	6.00346e+06
Q96AE7	TTC17_HUMAN	TTC17	Tetratricopeptide repeat protein 17	2	2	79740
Q96AG4	LRC59_HUMAN	LRRC59	Leucine-rich repeat-containing protein 59	10	10	6.92043e+06
Q96AJ9	VTI1A_HUMAN	VTI1A	Vesicle transport through interaction with t-SNAREs homolog 1A	2	2	402674
Q96AQ6	PBIP1_HUMAN	PBXIP1	Pre-B-cell leukemia transcription factor-interacting protein 1	11	11	3.8903e+06
Q96AT1	K1143_HUMAN	KIAA1143	Uncharacterized protein KIAA1143	2	2	175007
Q96AT9	RPE_HUMAN	RPE	Ribulose-phosphate 3-epimerase	2	1	435296
Q96AX1	VP33A_HUMAN	VPS33A	Vacuolar protein sorting-associated protein 33A	4	4	467273
Q96AY3	FKB10_HUMAN	FKBP10	Peptidyl-prolyl cis-trans isomerase FKBP10	20	20	1.9442e+07
Q96AY4	TTC28_HUMAN	TTC28	Tetratricopeptide repeat protein 28	14	14	333151
Q96B01	R51A1_HUMAN	RAD51AP1	RAD51-associated protein 1	3	3	74256.6
Q96B21	TM45B_HUMAN	TMEM45B	Transmembrane protein 45B	1	1	3.91479e+06
Q96B23	CR025_HUMAN	C18orf25	Uncharacterized protein C18orf25	2	2	185335
Q96B26	EXOS8_HUMAN	EXOSC8	Exosome complex component RRP43	7	7	1.24628e+06
Q96B36	AKTS1_HUMAN	AKT1S1	Proline-rich AKT1 substrate 1	3	3	380419
Q96B45	BORC7_HUMAN	BORCS7	BLOC-1-related complex subunit 7	1	1	12548.9
Q96B54	ZN428_HUMAN	ZNF428	Zinc finger protein 428	4	4	9522.6
Q96B70	LENG9_HUMAN	LENG9	Leukocyte receptor cluster member 9	6	6	300866
Q96B97	SH3K1_HUMAN	SH3KBP1	SH3 domain-containing kinase-binding protein 1	21	21	1.92698e+06
Q96BD0	SO4A1_HUMAN	SLCO4A1	Solute carrier organic anion transporter family member 4A1	4	4	263125
Q96BD5	PF21A_HUMAN	PHF21A	PHD finger protein 21A	5	5	1.29386e+06
Q96BH1	RNF25_HUMAN	RNF25	E3 ubiquitin-protein ligase RNF25	3	3	5186.29
Q96BI1	S22AI_HUMAN	SLC22A18	Solute carrier family 22 member 18	2	2	91849.8
Q96BI3	APH1A_HUMAN	APH1A	Gamma-secretase subunit APH-1A	2	2	1.37583e+06
Q96BJ3	AIDA_HUMAN	AIDA	Axin interactor, dorsalization-associated protein	5	5	1.42709e+06
Q96BK5	PINX1_HUMAN	PINX1	PIN2/TERF1-interacting telomerase inhibitor 1	4	4	174394
Q96BM9	ARL8A_HUMAN	ARL8A	ADP-ribosylation factor-like protein 8A	6	2	3.93606e+06
Q96BN8	OTUL_HUMAN	OTULIN	Ubiquitin thioesterase otulin	9	9	1.43751e+06
Q96BP2	CHCH1_HUMAN	CHCHD1	Coiled-coil-helix-coiled-coil-helix domain-containing protein 1	2	2	897337
Q96BP3	PPWD1_HUMAN	PPWD1	Peptidylprolyl isomerase domain and WD repeat-containing protein 1	14	14	4.8973e+06
Q96BQ5	CC127_HUMAN	CCDC127	Coiled-coil domain-containing protein 127	2	2	457242
Q96BR5	COA7_HUMAN	COA7	Cytochrome c oxidase assembly factor 7	4	4	976486
Q96BW1	UPP_HUMAN	UPRT	Uracil phosphoribosyltransferase homolog	3	3	5889.29
Q96BW5	PTER_HUMAN	PTER	Phosphotriesterase-related protein	3	3	7824.67
Q96BW9	TAM41_HUMAN	TAMM41	Phosphatidate cytidylyltransferase, mitochondrial	4	4	111484
Q96BX8	MOB3A_HUMAN	MOB3A	MOB kinase activator 3A	1	1	2569.06
Q96BY7	ATG2B_HUMAN	ATG2B	Autophagy-related protein 2 homolog B	3	3	635119
Q96BY9	SARAF_HUMAN	SARAF	Store-operated calcium entry-associated regulatory factor	2	2	930715
Q96C00	ZBTB9_HUMAN	ZBTB9	Zinc finger and BTB domain-containing protein 9	2	2	154618
Q96C01	F136A_HUMAN	FAM136A	Protein FAM136A	7	7	2.50268e+06
Q96C19	EFHD2_HUMAN	EFHD2	EF-hand domain-containing protein D2	10	8	1.32603e+06
Q96C23	GALM_HUMAN	GALM	Galactose mutarotase	4	4	2.10519e+06
Q96C24	SYTL4_HUMAN	SYTL4	Synaptotagmin-like protein 4	10	10	797014
Q96C36	P5CR2_HUMAN	PYCR2	Pyrroline-5-carboxylate reductase 2	6	6	878868
Q96C57	CSTOS_HUMAN	CUSTOS	Protein CUSTOS	9	9	1.04755e+07
Q96C86	DCPS_HUMAN	DCPS	m7GpppX diphosphatase	8	8	863717
Q96C90	PP14B_HUMAN	PPP1R14B	Protein phosphatase 1 regulatory subunit 14B	4	4	1.23231e+06
Q96C92	ENTR1_HUMAN	ENTR1	Endosome-associated-trafficking regulator 1	3	3	442956
Q96CB8	INT12_HUMAN	INTS12	Integrator complex subunit 12	4	4	258047
Q96CB9	NSUN4_HUMAN	NSUN4	5-methylcytosine rRNA methyltransferase NSUN4	4	4	6.11981e+07
Q96CD2	COAC_HUMAN	PPCDC	Phosphopantothenoylcysteine decarboxylase	5	5	2.03437e+06
Q96CF2	CHM4C_HUMAN	CHMP4C	Charged multivesicular body protein 4c	2	2	15574.8
Q96CM3	RUSD4_HUMAN	RPUSD4	Mitochondrial RNA pseudouridine synthase RPUSD4	3	3	1.48063e+06
Q96CM8	ACSF2_HUMAN	ACSF2	Medium-chain acyl-CoA ligase ACSF2, mitochondrial	11	11	183942
Q96CN7	ISOC1_HUMAN	ISOC1	Isochorismatase domain-containing protein 1	6	6	1.94898e+07
Q96CN9	GCC1_HUMAN	GCC1	GRIP and coiled-coil domain-containing protein 1	1	1	2560.49
Q96CP2	FWCH2_HUMAN	FLYWCH2	FLYWCH family member 2	7	6	1.40859e+06
Q96CQ1	S2536_HUMAN	SLC25A36	Solute carrier family 25 member 36	2	1	2.48909e+06
Q96CS2	HAUS1_HUMAN	HAUS1	HAUS augmin-like complex subunit 1	1	1	3360.96
Q96CS3	FAF2_HUMAN	FAF2	FAS-associated factor 2	12	12	2.16346e+06
Q96CT7	CC124_HUMAN	CCDC124	Coiled-coil domain-containing protein 124	10	10	3.29457e+06
Q96CU9	FXRD1_HUMAN	FOXRED1	FAD-dependent oxidoreductase domain-containing protein 1	4	4	353847
Q96CV9	OPTN_HUMAN	OPTN	Optineurin	5	5	7.08677e+06
Q96CW1	AP2M1_HUMAN	AP2M1	AP-2 complex subunit mu	17	17	3.58983e+06
Q96CW5	GCP3_HUMAN	TUBGCP3	Gamma-tubulin complex component 3	18	18	1.30904e+06
Q96CW6	S7A6O_HUMAN	SLC7A6OS	Probable RNA polymerase II nuclear localization protein SLC7A6OS	1	1	108784
Q96D46	NMD3_HUMAN	NMD3	60S ribosomal export protein NMD3	12	12	7.7201e+06
Q96D53	COQ8B_HUMAN	COQ8B	Atypical kinase COQ8B, mitochondrial	5	5	904227
Q96D71	REPS1_HUMAN	REPS1	RalBP1-associated Eps domain-containing protein 1	6	5	83098.5
Q96DA6	TIM14_HUMAN	DNAJC19	Mitochondrial import inner membrane translocase subunit TIM14	4	4	1.20947e+06
Q96DB5	RMD1_HUMAN	RMDN1	Regulator of microtubule dynamics protein 1	8	8	390198
Q96DE5	APC16_HUMAN	ANAPC16	Anaphase-promoting complex subunit 16	1	1	66828.8
Q96DF8	ESS2_HUMAN	ESS2	Splicing factor ESS-2 homolog	1	1	250806
Q96DG6	CMBL_HUMAN	CMBL	Carboxymethylenebutenolidase homolog	10	10	4.03689e+06
Q96DH6	MSI2H_HUMAN	MSI2	RNA-binding protein Musashi homolog 2	8	6	1.15196e+06
Q96DI7	SNR40_HUMAN	SNRNP40	U5 small nuclear ribonucleoprotein 40 kDa protein	12	12	1.75157e+06
Q96DM3	RMC1_HUMAN	RMC1	Regulator of MON1-CCZ1 complex	3	3	215079
Q96DP5	FMT_HUMAN	MTFMT	Methionyl-tRNA formyltransferase, mitochondrial	3	3	76524.3
Q96DV4	RM38_HUMAN	MRPL38	39S ribosomal protein L38, mitochondrial	11	11	1.13335e+06
Q96DX5	ASB9_HUMAN	ASB9	Ankyrin repeat and SOCS box protein 9	2	2	178218
Q96DX7	TRI44_HUMAN	TRIM44	Tripartite motif-containing protein 44	1	1	2375.35
Q96DZ1	ERLEC_HUMAN	ERLEC1	Endoplasmic reticulum lectin 1	9	9	8.22132e+06
Q96E11	RRFM_HUMAN	MRRF	Ribosome-recycling factor, mitochondrial	6	6	1.45004e+06
Q96E29	MTEF3_HUMAN	MTERF3	Transcription termination factor 3, mitochondrial	1	1	196943
Q96E39	RMXL1_HUMAN	RBMXL1	RNA binding motif protein, X-linked-like-1	2	2	659524
Q96EA4	SPDLY_HUMAN	SPDL1	Protein Spindly	6	6	2.59237e+07
Q96EB1	ELP4_HUMAN	ELP4	Elongator complex protein 4	8	8	293063
Q96EB6	SIR1_HUMAN	SIRT1	NAD-dependent protein deacetylase sirtuin-1	5	5	264262
Q96EC8	YIPF6_HUMAN	YIPF6	Protein YIPF6	2	2	99166.4
Q96EE3	SEH1_HUMAN	SEH1L	Nucleoporin SEH1	12	12	726270
Q96EH3	MASU1_HUMAN	MALSU1	Mitochondrial assembly of ribosomal large subunit protein 1	1	1	179753
Q96EI5	TCAL4_HUMAN	TCEAL4	Transcription elongation factor A protein-like 4	5	3	414858
Q96EK4	THA11_HUMAN	THAP11	THAP domain-containing protein 11	2	2	65541.9
Q96EK5	KBP_HUMAN	KIFBP	KIF-binding protein	12	12	4.31998e+07
Q96EK6	GNA1_HUMAN	GNPNAT1	Glucosamine 6-phosphate N-acetyltransferase	6	6	5.93298e+06
Q96EK7	F120B_HUMAN	FAM120B	Constitutive coactivator of peroxisome proliferator-activated receptor gamma	3	3	117492
Q96EK9	KTI12_HUMAN	KTI12	Protein KTI12 homolog	4	4	475488
Q96EL2	RT24_HUMAN	MRPS24	28S ribosomal protein S24, mitochondrial	2	2	1.25703e+06
Q96EL3	RM53_HUMAN	MRPL53	39S ribosomal protein L53, mitochondrial	5	5	386123
Q96EM0	T3HPD_HUMAN	L3HYPDH	Trans-3-hydroxy-L-proline dehydratase	3	3	163345
Q96EN8	MOCOS_HUMAN	MOCOS	Molybdenum cofactor sulfurase	22	22	1.11688e+06
Q96EP0	RNF31_HUMAN	RNF31	E3 ubiquitin-protein ligase RNF31	6	6	2.24163e+06
Q96EP5	DAZP1_HUMAN	DAZAP1	DAZ-associated protein 1	5	5	3.68567e+06
Q96EQ0	SGTB_HUMAN	SGTB	Small glutamine-rich tetratricopeptide repeat-containing protein beta	1	1	10509.7
Q96ER3	SAAL1_HUMAN	SAAL1	Protein SAAL1	4	4	457649
Q96ER9	MITOK_HUMAN	CCDC51	Mitochondrial potassium channel	8	8	914637
Q96EU6	RRP36_HUMAN	RRP36	Ribosomal RNA processing protein 36 homolog	3	3	1.39096e+06
Q96EV2	RBM33_HUMAN	RBM33	RNA-binding protein 33	9	9	1.02314e+06
Q96EV8	DTBP1_HUMAN	DTNBP1	Dysbindin	3	3	397559
Q96EX3	WDR34_HUMAN	WDR34	WD repeat-containing protein 34	1	1	1492.81
Q96EY1	DNJA3_HUMAN	DNAJA3	DnaJ homolog subfamily A member 3, mitochondrial	9	9	870918
Q96EY4	TMA16_HUMAN	TMA16	Translation machinery-associated protein 16	2	2	517973
Q96EY5	MB12A_HUMAN	MVB12A	Multivesicular body subunit 12A	4	4	11458.4
Q96EY7	PTCD3_HUMAN	PTCD3	Pentatricopeptide repeat domain-containing protein 3, mitochondrial	12	12	6.65964e+06
Q96EY8	MMAB_HUMAN	MMAB	Corrinoid adenosyltransferase	6	6	2.07501e+06
Q96F07	CYFP2_HUMAN	CYFIP2	Cytoplasmic FMR1-interacting protein 2	3	3	9805.4
Q96F63	CCD97_HUMAN	CCDC97	Coiled-coil domain-containing protein 97	4	4	92299
Q96F86	EDC3_HUMAN	EDC3	Enhancer of mRNA-decapping protein 3	12	12	987662
Q96FF9	CDCA5_HUMAN	CDCA5	Sororin	3	3	150832
Q96FJ0	STALP_HUMAN	STAMBPL1	AMSH-like protease	5	5	7010.69
Q96FJ2	DYL2_HUMAN	DYNLL2	Dynein light chain 2, cytoplasmic	1	1	13515.2
Q96FK6	WDR89_HUMAN	WDR89	WD repeat-containing protein 89	5	5	796499
Q96FN4	CPNE2_HUMAN	CPNE2	Copine-2	5	5	1.19468e+06
Q96FQ6	S10AG_HUMAN	S100A16	Protein S100-A16	5	5	1.00575e+07
Q96FS4	SIPA1_HUMAN	SIPA1	Signal-induced proliferation-associated protein 1	10	10	2.24336e+06
Q96FV2	SCRN2_HUMAN	SCRN2	Secernin-2	5	5	1.11887e+06
Q96FV9	THOC1_HUMAN	THOC1	THO complex subunit 1	20	20	4.68107e+06
Q96FW1	OTUB1_HUMAN	OTUB1	Ubiquitin thioesterase OTUB1	10	10	3.03446e+06
Q96FX7	TRM61_HUMAN	TRMT61A	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A	2	2	361277
Q96FZ2	HMCES_HUMAN	HMCES	Abasic site processing protein HMCES	3	3	378180
Q96FZ7	CHMP6_HUMAN	CHMP6	Charged multivesicular body protein 6	1	1	4690.04
Q96G03	PGM2_HUMAN	PGM2	Phosphoglucomutase-2	14	14	1.07983e+06
Q96G21	IMP4_HUMAN	IMP4	U3 small nucleolar ribonucleoprotein protein IMP4	6	6	872126
Q96G23	CERS2_HUMAN	CERS2	Ceramide synthase 2	3	3	2.5346e+06
Q96G25	MED8_HUMAN	MED8	Mediator of RNA polymerase II transcription subunit 8	1	1	233514
Q96G46	DUS3L_HUMAN	DUS3L	tRNA-dihydrouridine(47) synthase [NAD(P)(+)]-like	10	10	1.02192e+06
Q96G74	OTUD5_HUMAN	OTUD5	OTU domain-containing protein 5	2	2	95138.9
Q96GA3	LTV1_HUMAN	LTV1	Protein LTV1 homolog	6	6	142448
Q96GA7	SDSL_HUMAN	SDSL	Serine dehydratase-like	6	6	1.02561e+06
Q96GC5	RM48_HUMAN	MRPL48	39S ribosomal protein L48, mitochondrial	4	4	462065
Q96GC9	VMP1_HUMAN	VMP1	Vacuole membrane protein 1	3	3	296546
Q96GD0	PLPP_HUMAN	PDXP	Pyridoxal phosphate phosphatase	7	6	1.21461e+06
Q96GD4	AURKB_HUMAN	AURKB	Aurora kinase B	3	3	176602
Q96GE9	DMAC1_HUMAN	DMAC1	Distal membrane-arm assembly complex protein 1	2	2	664905
Q96GG9	DCNL1_HUMAN	DCUN1D1	DCN1-like protein 1	5	4	684079
Q96GJ1	TRM2_HUMAN	TRMT2B	tRNA (uracil(54)-C(5))-methyltransferase homolog	2	2	59021
Q96GK7	FAH2A_HUMAN	FAHD2A	Fumarylacetoacetate hydrolase domain-containing protein 2A	9	3	1.44097e+06
Q96GM5	SMRD1_HUMAN	SMARCD1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1	8	7	5.4521e+06
Q96GM8	TOE1_HUMAN	TOE1	Target of EGR1 protein 1	9	9	613326
Q96GN5	CDA7L_HUMAN	CDCA7L	Cell division cycle-associated 7-like protein	2	2	10635.6
Q96GQ5	RUSF1_HUMAN	RUSF1	RUS family member 1	3	3	934034
Q96GQ7	DDX27_HUMAN	DDX27	Probable ATP-dependent RNA helicase DDX27	20	20	1.39966e+07
Q96GS4	BORC6_HUMAN	BORCS6	BLOC-1-related complex subunit 6	5	5	487123
Q96GV9	MACIR_HUMAN	MACIR	Macrophage immunometabolism regulator	2	2	902089
Q96GW9	SYMM_HUMAN	MARS2	Methionine--tRNA ligase, mitochondrial	3	3	7662.9
Q96GX2	A7L3B_HUMAN	ATXN7L3B	Ataxin-7-like protein 3B	2	2	717014
